Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label
LOT-017,L017-P002,10.1462,10.9976,14.2579,18.4382,10.2553,0.5106,-0.2137,1.4538,7.839,16.026,0.035475,0.051671,0,1
LOT-017,L017-P003,9.8852,9.9935,10.1293,10.3446,10.2553,0.5106,-0.7248,-0.5127,-0.2468,0.1749,0.004512,0.002438,0,0
LOT-017,L017-P004,10.0723,10.1543,10.522,10.6636,10.2553,0.5106,-0.3584,-0.1978,0.5223,0.7996,0.003417,0.003537,0,0
LOT-017,L017-P005,10.4486,10.5814,10.6825,10.8177,10.2553,0.5106,0.3786,0.6387,0.8367,1.1014,0.005533,0.001641,0,0
LOT-017,L017-P006,9.156,9.3336,9.5274,9.5845,10.2553,0.5106,-2.153,-1.8051,-1.4256,-1.3137,0.0074,0.001742,0,0
LOT-017,L017-P007,48.1325,57.8419,68.5005,95.5356,10.2553,0.5106,74.1817,93.1974,114.0721,167.0198,0.404558,0.261762,1,1
LOT-017,L017-P008,10.2409,10.53,10.8463,10.964,10.2553,0.5106,-0.0282,0.538,1.1575,1.388,0.012046,0.003014,0,0
LOT-017,L017-P009,10.4447,10.606,10.8982,11.1789,10.2553,0.5106,0.3709,0.6868,1.2591,1.8089,0.006721,0.003978,0,0
LOT-017,L017-P010,9.8231,10.0517,10.2262,10.416,10.2553,0.5106,-0.8465,-0.3987,-0.057,0.3147,0.009525,0.00253,0,0
LOT-017,L017-P011,9.9112,10.2059,10.5511,10.5817,10.2553,0.5106,-0.6739,-0.0967,0.5793,0.6392,0.012279,0.00261,0,0
LOT-017,L017-P012,10.1895,10.3288,10.6273,10.7424,10.2553,0.5106,-0.1289,0.1439,0.7286,0.954,0.005804,0.002872,0,0
LOT-017,L017-P013,9.6203,9.877,10.1226,10.2886,10.2553,0.5106,-1.2436,-0.7409,-0.2599,0.0652,0.010696,0.002858,0,0
LOT-017,L017-P014,10.3755,11.4972,14.2615,18.5789,10.2553,0.5106,0.2354,2.4322,7.8461,16.3016,0.046737,0.049178,0,1
LOT-017,L017-P015,8.372,8.565,8.9645,9.0333,10.2553,0.5106,-3.6884,-3.3104,-2.528,-2.3933,0.008042,0.003252,0,0
LOT-017,L017-P016,10.4565,10.5969,10.7803,10.9911,10.2553,0.5106,0.394,0.669,1.0282,1.441,0.00585,0.002737,0,0
LOT-017,L017-P017,9.4696,9.7377,10.0369,10.0763,10.2553,0.5106,-1.5388,-1.0137,-0.4277,-0.3506,0.011171,0.002351,0,0
LOT-017,L017-P018,10.457,10.6939,10.847,11.0237,10.2553,0.5106,0.395,0.859,1.1588,1.5049,0.009871,0.00229,0,0
LOT-017,L017-P019,11.0088,11.101,11.3148,11.6584,10.2553,0.5106,1.4757,1.6563,2.075,2.7479,0.003842,0.003871,0,0
LOT-017,L017-P020,9.3217,9.5028,9.6759,9.8859,10.2553,0.5106,-1.8284,-1.4738,-1.1347,-0.7235,0.007546,0.00266,0,0
LOT-017,L017-P021,9.1996,10.3126,14.4523,19.3911,10.2553,0.5106,-2.0676,0.1122,8.2197,17.8923,0.046375,0.063045,0,1
LOT-017,L017-P022,9.7461,9.8414,10.2018,10.3633,10.2553,0.5106,-0.9973,-0.8106,-0.1048,0.2115,0.003971,0.003624,0,0
LOT-017,L017-P023,9.2071,9.2926,9.5184,9.8333,10.2553,0.5106,-2.0529,-1.8854,-1.4432,-0.8265,0.003562,0.003755,0,0
LOT-017,L017-P024,10.6432,10.7561,11.1433,11.3575,10.2553,0.5106,0.7597,0.9808,1.7391,2.1586,0.004704,0.004176,0,0
LOT-017,L017-P025,10.6124,10.7184,10.9111,11.2228,10.2553,0.5106,0.6994,0.907,1.2844,1.8948,0.004417,0.003503,0,0
LOT-017,L017-P026,10.2532,10.4299,10.7549,10.7534,10.2553,0.5106,-0.0041,0.342,0.9785,0.9755,0.007363,0.002247,0,0
LOT-017,L017-P027,10.04,10.2701,10.5092,10.5546,10.2553,0.5106,-0.4217,0.029,0.4973,0.5862,0.009588,0.001976,0,0
LOT-017,L017-P028,9.8972,10.0072,10.3104,10.4299,10.2553,0.5106,-0.7013,-0.4859,0.1079,0.342,0.004583,0.002935,0,0
LOT-017,L017-P029,11.1732,11.3279,11.5138,11.7556,10.2553,0.5106,1.7977,2.1007,2.4647,2.9383,0.006446,0.00297,0,0
LOT-017,L017-P030,10.0001,10.2235,10.4501,10.6305,10.2553,0.5106,-0.4998,-0.0623,0.3815,0.7348,0.009308,0.002826,0,0
LOT-017,L017-P031,10.1521,10.4643,10.7847,11.0656,10.2553,0.5106,-0.2021,0.4093,1.0368,1.587,0.013008,0.004176,0,0
LOT-017,L017-P032,10.7821,10.8493,11.1438,11.4289,10.2553,0.5106,1.0317,1.1633,1.7401,2.2985,0.0028,0.004025,0,0
LOT-017,L017-P033,10.7732,11.0053,11.2358,11.4904,10.2553,0.5106,1.0143,1.4689,1.9203,2.4189,0.009671,0.003369,0,0
LOT-017,L017-P034,11.0599,11.2361,11.4134,11.5257,10.2553,0.5106,1.5758,1.9209,2.2681,2.4881,0.007342,0.002011,0,0
LOT-017,L017-P035,10.64,10.8307,11.1384,11.2155,10.2553,0.5106,0.7534,1.1269,1.7295,1.8805,0.007946,0.002672,0,0
LOT-017,L017-P036,9.8907,10.165,10.385,10.4615,10.2553,0.5106,-0.7141,-0.1769,0.254,0.4038,0.011429,0.002059,0,0
LOT-017,L017-P037,11.3793,11.3944,11.4897,11.8221,10.2553,0.5106,2.2013,2.2309,2.4175,3.0685,0.000629,0.00297,0,0
LOT-017,L017-P038,10.4456,10.6389,11.0432,11.2675,10.2553,0.5106,0.3727,0.7513,1.5431,1.9824,0.008054,0.004365,0,0
LOT-017,L017-P039,10.2609,11.0809,14.0866,18.8975,10.2553,0.5106,0.011,1.6169,7.5035,16.9256,0.034167,0.054282,0,1
LOT-017,L017-P040,39.4973,52.6376,71.2348,104.5271,10.2553,0.5106,57.2699,83.0049,119.4271,184.6295,0.547512,0.360344,1,1
LOT-017,L017-P041,9.4989,9.7356,9.9716,10.1084,10.2553,0.5106,-1.4814,-1.0178,-0.5556,-0.2877,0.009862,0.002589,0,0
LOT-017,L017-P042,10.5614,10.7927,11.2311,11.4992,10.2553,0.5106,0.5995,1.0525,1.9111,2.4362,0.009637,0.004906,0,0
LOT-017,L017-P043,10.6771,10.8589,11.1406,11.4216,10.2553,0.5106,0.8261,1.1821,1.7338,2.2842,0.007575,0.003908,0,0
LOT-017,L017-P044,9.8852,10.1289,10.5423,10.5264,10.2553,0.5106,-0.7248,-0.2476,0.5621,0.5309,0.010154,0.00276,0,0
LOT-017,L017-P045,9.9333,10.2185,10.5398,10.6372,10.2553,0.5106,-0.6306,-0.0721,0.5572,0.7479,0.011883,0.002908,0,0
LOT-017,L017-P046,10.5654,10.7357,11.1315,11.4854,10.2553,0.5106,0.6073,0.9409,1.716,2.4091,0.007096,0.005206,0,0
LOT-017,L017-P047,10.3614,10.6128,10.8423,11.0133,10.2553,0.5106,0.2078,0.7002,1.1496,1.4845,0.010475,0.002781,0,0
LOT-017,L017-P048,10.4821,10.6895,10.9692,11.1055,10.2553,0.5106,0.4442,0.8504,1.3982,1.6651,0.008642,0.002889,0,0
LOT-017,L017-P049,10.433,10.5822,10.9337,11.1445,10.2553,0.5106,0.348,0.6402,1.3286,1.7415,0.006217,0.003905,0,0
LOT-017,L017-P050,11.5864,11.8522,12.1241,12.2417,10.2553,0.5106,2.6069,3.1275,3.66,3.8903,0.011075,0.002705,0,0
LOT-017,L017-P051,10.2367,10.3427,10.5477,10.7551,10.2553,0.5106,-0.0364,0.1712,0.5727,0.9788,0.004417,0.002864,0,0
LOT-017,L017-P052,10.8647,11.0933,11.4395,11.5846,10.2553,0.5106,1.1935,1.6412,2.3192,2.6034,0.009525,0.003412,0,0
LOT-017,L017-P053,9.8287,9.9421,10.1241,10.2445,10.2553,0.5106,-0.8355,-0.6134,-0.257,-0.0212,0.004725,0.0021,0,0
LOT-017,L017-P054,10.3533,11.5255,15.4669,20.4087,10.2553,0.5106,0.1919,2.4877,10.2068,19.8852,0.048842,0.061689,0,1
LOT-017,L017-P055,9.2479,9.505,9.8271,10.0591,10.2553,0.5106,-1.973,-1.4694,-0.8386,-0.3843,0.010713,0.003848,0,0
LOT-017,L017-P056,9.9597,10.068,10.2731,10.4965,10.2553,0.5106,-0.5789,-0.3668,0.0349,0.4724,0.004512,0.002976,0,0
LOT-017,L017-P057,10.7538,11.0083,11.2876,11.4338,10.2553,0.5106,0.9763,1.4747,2.0217,2.3081,0.010604,0.002955,0,0
LOT-017,L017-P058,10.2253,10.3876,10.6567,10.7417,10.2553,0.5106,-0.0588,0.2591,0.7861,0.9526,0.006763,0.002459,0,0
LOT-017,L017-P059,10.8098,10.9625,11.1125,11.5318,10.2553,0.5106,1.086,1.385,1.6788,2.5,0.006363,0.003953,0,0
LOT-017,L017-P060,10.1144,10.2655,10.5092,10.6644,10.2553,0.5106,-0.2759,0.02,0.4973,0.8012,0.006296,0.00277,0,0
LOT-017,L017-P061,10.3981,10.657,10.9717,11.4028,10.2553,0.5106,0.2797,0.7867,1.4031,2.2474,0.010788,0.005179,0,0
LOT-017,L017-P062,9.9231,11.1959,15.0501,21.1109,10.2553,0.5106,-0.6506,1.8421,9.3905,21.2605,0.053033,0.068854,0,1
LOT-017,L017-P063,10.0885,10.1885,10.353,10.4324,10.2553,0.5106,-0.3267,-0.1308,0.1913,0.3468,0.004167,0.001694,0,0
LOT-017,L017-P064,9.8029,10.0301,9.9962,10.0933,10.2553,0.5106,-0.886,-0.441,-0.5074,-0.3173,0.009467,0.000439,0,0
LOT-017,L017-P065,11.0596,11.2029,11.3511,11.6371,10.2553,0.5106,1.5752,1.8559,2.1461,2.7062,0.005971,0.003015,0,0
LOT-017,L017-P066,10.669,10.8873,10.9928,11.1324,10.2553,0.5106,0.8102,1.2378,1.4444,1.7178,0.009096,0.001702,0,0
LOT-017,L017-P067,11.6409,12.0468,12.2614,12.4021,10.2553,0.5106,2.7137,3.5086,3.9289,4.2045,0.016912,0.002467,0,0
LOT-017,L017-P068,10.4223,10.5952,10.7763,10.97,10.2553,0.5106,0.3271,0.6657,1.0204,1.3997,0.007204,0.002603,0,0
LOT-017,L017-P069,9.5598,9.7511,10.0486,10.3657,10.2553,0.5106,-1.3621,-0.9875,-0.4048,0.2162,0.007971,0.004268,0,0
LOT-017,L017-P070,9.4101,9.4386,9.7516,9.9308,10.2553,0.5106,-1.6553,-1.5995,-0.9865,-0.6355,0.001187,0.003418,0,0
LOT-017,L017-P071,10.93,11.2164,11.4543,11.5203,10.2553,0.5106,1.3214,1.8823,2.3482,2.4775,0.011933,0.00211,0,0
LOT-017,L017-P072,10.0073,10.1073,10.3058,10.4533,10.2553,0.5106,-0.4857,-0.2899,0.0989,0.3878,0.004167,0.002403,0,0
LOT-017,L017-P073,11.4839,11.6707,11.8929,12.1702,10.2553,0.5106,2.4062,2.772,3.2072,3.7503,0.007783,0.003469,0,0
LOT-017,L017-P074,10.6552,10.8596,11.1259,11.3299,10.2553,0.5106,0.7832,1.1835,1.7051,2.1046,0.008517,0.003266,0,0
LOT-017,L017-P075,35.1183,45.5195,57.0317,75.0165,10.2553,0.5106,48.6937,69.0642,91.6107,126.8335,0.433383,0.20484,1,1
LOT-017,L017-P076,9.1872,9.3913,9.718,9.9479,10.2553,0.5106,-2.0919,-1.6921,-1.0523,-0.602,0.008504,0.003865,0,0
LOT-017,L017-P077,10.6344,10.7889,11.099,11.2084,10.2553,0.5106,0.7425,1.045,1.6524,1.8666,0.006438,0.002913,0,0
LOT-017,L017-P078,10.3278,10.477,10.6769,11.03,10.2553,0.5106,0.142,0.4342,0.8257,1.5172,0.006217,0.00384,0,0
LOT-017,L017-P079,10.4274,10.5934,10.9795,11.1605,10.2553,0.5106,0.3371,0.6622,1.4183,1.7728,0.006917,0.003938,0,0
LOT-017,L017-P080,10.6891,10.6532,10.7853,11.0002,10.2553,0.5106,0.8496,0.7793,1.038,1.4589,-0.001496,0.00241,0,0
LOT-017,L017-P081,11.0376,11.1021,11.3966,11.6378,10.2553,0.5106,1.5321,1.6584,2.2352,2.7076,0.002688,0.00372,0,0
LOT-017,L017-P082,9.7746,9.9565,10.3719,10.6228,10.2553,0.5106,-0.9414,-0.5852,0.2284,0.7197,0.007579,0.004627,0,0
LOT-017,L017-P083,10.8445,11.0028,11.1139,11.4491,10.2553,0.5106,1.1539,1.464,1.6816,2.338,0.006596,0.003099,0,0
LOT-017,L017-P084,11.3273,11.4661,11.7157,12.0662,10.2553,0.5106,2.0995,2.3713,2.8602,3.5466,0.005783,0.004167,0,0
LOT-017,L017-P085,10.6545,10.7721,11.0956,11.2397,10.2553,0.5106,0.7818,1.0121,1.6457,1.9279,0.0049,0.003247,0,0
LOT-017,L017-P086,10.0203,10.2239,10.5051,10.839,10.2553,0.5106,-0.4602,-0.0615,0.4892,1.1432,0.008483,0.004272,0,0
LOT-017,L017-P087,9.3565,9.4841,9.6831,9.8911,10.2553,0.5106,-1.7603,-1.5104,-1.1206,-0.7133,0.005317,0.002826,0,0
LOT-017,L017-P088,10.4192,10.7003,10.8493,10.9764,10.2553,0.5106,0.321,0.8715,1.1633,1.4123,0.011713,0.001917,0,0
LOT-017,L017-P089,9.8231,9.9288,10.1283,10.3211,10.2553,0.5106,-0.8465,-0.6394,-0.2487,0.1289,0.004404,0.002724,0,0
LOT-017,L017-P090,11.22,12.1917,14.8967,20.0408,10.2553,0.5106,1.8893,3.7924,9.0901,19.1647,0.040488,0.054508,0,1
LOT-017,L017-P091,10.4898,12.0083,14.6542,20.5282,10.2553,0.5106,0.4593,3.4332,8.6152,20.1193,0.063271,0.059166,0,1
LOT-017,L017-P092,10.1049,10.3103,10.6699,10.931,10.2553,0.5106,-0.2946,0.1077,0.812,1.3233,0.008558,0.00431,0,0
LOT-017,L017-P093,9.5821,9.7883,9.9548,10.3201,10.2553,0.5106,-1.3184,-0.9146,-0.5885,0.1269,0.008592,0.003693,0,0
LOT-017,L017-P094,11.3162,12.5855,16.9348,21.3263,10.2553,0.5106,2.0778,4.5637,13.0817,21.6823,0.052887,0.0607,0,1
LOT-017,L017-P095,10.6015,10.835,11.2002,11.4064,10.2553,0.5106,0.678,1.1353,1.8506,2.2544,0.009729,0.003968,0,0
LOT-017,L017-P096,10.1082,10.3227,10.5613,10.7558,10.2553,0.5106,-0.2881,0.132,0.5993,0.9802,0.008937,0.003008,0,0
LOT-017,L017-P097,9.5193,9.664,9.9452,10.1243,10.2553,0.5106,-1.4414,-1.158,-0.6073,-0.2566,0.006029,0.003197,0,0
LOT-017,L017-P098,11.3383,11.5965,11.608,11.7515,10.2553,0.5106,2.121,2.6267,2.6492,2.9303,0.010758,0.001076,0,0
LOT-017,L017-P099,10.1432,10.2425,10.4899,10.4738,10.2553,0.5106,-0.2195,-0.0251,0.4595,0.4279,0.004137,0.001606,0,0
LOT-017,L017-P100,9.6722,9.857,9.9445,10.1528,10.2553,0.5106,-1.142,-0.7801,-0.6087,-0.2007,0.0077,0.002054,0,0
LOT-018,L018-P001,10.8515,10.9433,11.2847,11.6007,9.6842,0.6062,1.9256,2.077,2.6402,3.1615,0.003825,0.004565,0,0
LOT-018,L018-P002,8.7428,8.8105,9.0521,9.4775,9.6842,0.6062,-1.553,-1.4413,-1.0427,-0.341,0.002821,0.004632,0,0
LOT-018,L018-P003,9.6472,9.8327,10.117,10.2214,9.6842,0.6062,-0.061,0.245,0.714,0.8862,0.007729,0.002699,0,0
LOT-018,L018-P004,10.262,10.5051,10.6922,10.8215,9.6842,0.6062,0.9532,1.3542,1.6628,1.8761,0.010129,0.002197,0,0
LOT-018,L018-P005,9.3621,9.4704,9.6296,9.782,9.6842,0.6062,-0.5313,-0.3527,-0.0901,0.1613,0.004512,0.002164,0,0
LOT-018,L018-P006,9.3581,9.5754,9.8333,10.0045,9.6842,0.6062,-0.5379,-0.1795,0.246,0.5284,0.009054,0.00298,0,0
LOT-018,L018-P007,9.2119,9.3644,9.7008,9.9158,9.6842,0.6062,-0.7791,-0.5275,0.0274,0.3821,0.006354,0.003829,0,0
LOT-018,L018-P008,8.7731,9.0327,9.1946,9.4036,9.6842,0.6062,-1.503,-1.0747,-0.8077,-0.4629,0.010817,0.002576,0,0
LOT-018,L018-P009,10.7816,10.9935,11.1838,11.4405,9.6842,0.6062,1.8103,2.1598,2.4738,2.8972,0.008829,0.003104,0,0
LOT-018,L018-P010,8.4279,8.6203,8.862,9.1756,9.6842,0.6062,-2.0724,-1.755,-1.3563,-0.839,0.008017,0.003856,0,0
LOT-018,L018-P011,10.5567,10.7707,11.1181,11.2689,9.6842,0.6062,1.4393,1.7923,2.3654,2.6142,0.008917,0.00346,0,0
LOT-018,L018-P012,8.7999,8.9987,9.0502,9.2235,9.6842,0.6062,-1.4588,-1.1308,-1.0459,-0.76,0.008283,0.001561,0,0
LOT-018,L018-P013,10.0845,10.2528,10.5059,10.6884,9.6842,0.6062,0.6603,0.938,1.3555,1.6565,0.007013,0.003025,0,0
LOT-018,L018-P014,10.3835,10.6565,10.95,11.1667,9.6842,0.6062,1.1536,1.6039,2.0881,2.4456,0.011375,0.003543,0,0
LOT-018,L018-P015,9.6618,9.7951,9.8835,9.9966,9.6842,0.6062,-0.037,0.1829,0.3288,0.5153,0.005554,0.001399,0,0
LOT-018,L018-P016,8.9826,9.0041,9.2503,9.5322,9.6842,0.6062,-1.1574,-1.1219,-0.7158,-0.2507,0.000896,0.003667,0,0
LOT-018,L018-P017,9.4119,9.677,9.7343,9.7861,9.6842,0.6062,-0.4492,-0.0119,0.0826,0.1681,0.011046,0.000758,0,0
LOT-018,L018-P018,9.1454,9.3126,9.4612,9.6951,9.6842,0.6062,-0.8888,-0.613,-0.3679,0.018,0.006967,0.002656,0,0
LOT-018,L018-P019,9.5736,9.9156,10.1231,10.31,9.6842,0.6062,-0.1824,0.3817,0.724,1.0323,0.01425,0.002739,0,0
LOT-018,L018-P020,10.2171,10.3213,10.5531,10.7812,9.6842,0.6062,0.8791,1.051,1.4334,1.8096,0.004342,0.003194,0,0
LOT-018,L018-P021,9.745,9.9079,9.9766,10.4397,9.6842,0.6062,0.1003,0.369,0.4823,1.2463,0.006788,0.003693,0,0
LOT-018,L018-P022,9.1335,9.3618,9.4501,9.6847,9.6842,0.6062,-0.9084,-0.5318,-0.3862,0.0008,0.009513,0.002242,0,0
LOT-018,L018-P023,9.3846,9.4461,9.6909,9.7328,9.6842,0.6062,-0.4942,-0.3928,0.0111,0.0802,0.002562,0.001991,0,0
LOT-018,L018-P024,10.0647,10.3779,10.6542,10.7984,9.6842,0.6062,0.6277,1.1443,1.6001,1.838,0.01305,0.00292,0,0
LOT-018,L018-P025,9.2668,9.5099,9.5787,9.6782,9.6842,0.6062,-0.6886,-0.2875,-0.174,-0.0099,0.010129,0.001169,0,0
LOT-018,L018-P026,9.7946,9.8917,10.1853,10.3091,9.6842,0.6062,0.1821,0.3423,0.8266,1.0308,0.004046,0.002899,0,0
LOT-018,L018-P027,9.3757,9.3321,9.5859,9.8647,9.6842,0.6062,-0.5089,-0.5808,-0.1622,0.2978,-0.001817,0.003699,0,0
LOT-018,L018-P028,10.7425,10.9804,11.155,11.3437,9.6842,0.6062,1.7458,2.1382,2.4263,2.7375,0.009912,0.002523,0,0
LOT-018,L018-P029,9.1943,9.3544,9.692,9.9228,9.6842,0.6062,-0.8081,-0.544,0.0129,0.3936,0.006671,0.003947,0,0
LOT-018,L018-P030,9.3988,9.6685,10.0785,10.4314,9.6842,0.6062,-0.4708,-0.0259,0.6504,1.2326,0.011238,0.005298,0,0
LOT-018,L018-P031,9.6887,9.9423,10.2023,10.4016,9.6842,0.6062,0.0074,0.4258,0.8547,1.1834,0.010567,0.00319,0,0
LOT-018,L018-P032,9.7169,9.7908,10.0965,10.3597,9.6842,0.6062,0.0539,0.1758,0.6801,1.1143,0.003079,0.003951,0,0
LOT-018,L018-P033,9.0703,9.3189,9.5375,9.7115,9.6842,0.6062,-1.0127,-0.6026,-0.242,0.045,0.010358,0.002726,0,0
LOT-018,L018-P034,9.7495,10.0093,10.3237,10.7314,9.6842,0.6062,0.1077,0.5363,1.0549,1.7275,0.010825,0.005015,0,0
LOT-018,L018-P035,9.7064,11.1541,14.6594,19.3807,9.6842,0.6062,0.0366,2.4248,8.2072,15.9955,0.060321,0.057129,0,1
LOT-018,L018-P036,10.7063,10.8253,11.0258,11.1785,9.6842,0.6062,1.6861,1.8824,2.2131,2.465,0.004958,0.002453,0,0
LOT-018,L018-P037,9.253,9.3468,9.6311,9.8934,9.6842,0.6062,-0.7113,-0.5566,-0.0876,0.3451,0.003908,0.003796,0,0
LOT-018,L018-P038,10.0731,10.2771,10.5126,10.7668,9.6842,0.6062,0.6415,0.9781,1.3665,1.7859,0.0085,0.003401,0,0
LOT-018,L018-P039,10.2244,11.4426,15.0612,18.7172,9.6842,0.6062,0.8911,2.9007,8.87,14.901,0.050758,0.050518,0,1
LOT-018,L018-P040,8.6826,8.94,9.2444,9.4894,9.6842,0.6062,-1.6523,-1.2276,-0.7255,-0.3213,0.010725,0.003815,0,0
LOT-018,L018-P041,9.5295,9.7293,10.0022,10.1348,9.6842,0.6062,-0.2552,0.0744,0.5246,0.7433,0.008325,0.002816,0,0
LOT-018,L018-P042,9.5347,9.7735,10.0242,10.0394,9.6842,0.6062,-0.2466,0.1473,0.5609,0.5859,0.00995,0.001847,0,0
LOT-018,L018-P043,10.4747,10.571,10.8795,11.1226,9.6842,0.6062,1.304,1.4629,1.9718,2.3728,0.004012,0.003831,0,0
LOT-018,L018-P044,10.2383,10.3393,10.7509,10.8544,9.6842,0.6062,0.9141,1.0807,1.7597,1.9304,0.004208,0.003577,0,0
LOT-018,L018-P045,8.6927,8.8511,9.0861,9.282,9.6842,0.6062,-1.6356,-1.3743,-0.9866,-0.6635,0.0066,0.002992,0,0
LOT-018,L018-P046,11.7316,11.9657,12.1748,12.2691,9.6842,0.6062,3.3774,3.7636,4.1085,4.2641,0.009754,0.002107,0,0
LOT-018,L018-P047,10.3936,10.5299,11.0403,11.3271,9.6842,0.6062,1.1702,1.3951,2.2371,2.7102,0.005679,0.005536,0,0
LOT-018,L018-P048,9.4883,9.6898,9.8879,10.2598,9.6842,0.6062,-0.3232,0.0092,0.336,0.9495,0.008396,0.003958,0,0
LOT-018,L018-P049,9.6731,9.8012,9.9226,10.0478,9.6842,0.6062,-0.0183,0.193,0.3933,0.5998,0.005337,0.001713,0,0
LOT-018,L018-P050,9.2291,9.4725,9.5749,9.8806,9.6842,0.6062,-0.7507,-0.3492,-0.1803,0.324,0.010142,0.002834,0,0
LOT-018,L018-P051,9.8727,9.9724,10.2332,10.307,9.6842,0.6062,0.311,0.4754,0.9056,1.0274,0.004154,0.002324,0,0
LOT-018,L018-P052,9.1603,9.4311,9.6495,9.9869,9.6842,0.6062,-0.8642,-0.4175,-0.0572,0.4993,0.011283,0.00386,0,0
LOT-018,L018-P053,10.8008,10.9897,11.1789,11.3425,9.6842,0.6062,1.842,2.1536,2.4657,2.7356,0.007871,0.00245,0,0
LOT-018,L018-P054,9.3001,9.3276,9.5688,9.9899,9.6842,0.6062,-0.6336,-0.5883,-0.1904,0.5043,0.001146,0.004599,0,0
LOT-018,L018-P055,10.6946,10.8992,11.1798,11.5642,9.6842,0.6062,1.6668,2.0043,2.4672,3.1013,0.008525,0.004618,0,0
LOT-018,L018-P056,9.5707,9.8333,10.2287,10.3807,9.6842,0.6062,-0.1872,0.246,0.8982,1.149,0.010942,0.003801,0,0
LOT-018,L018-P057,9.7621,9.8948,9.9608,10.0825,9.6842,0.6062,0.1285,0.3474,0.4563,0.657,0.005529,0.001303,0,0
LOT-018,L018-P058,9.137,10.0416,13.7665,19.3494,9.6842,0.6062,-0.9027,0.5896,6.7342,15.9439,0.037692,0.064637,0,1
LOT-018,L018-P059,11.3199,11.4849,11.819,11.9364,9.6842,0.6062,2.6983,2.9705,3.5216,3.7153,0.006875,0.003135,0,0
LOT-018,L018-P060,9.3854,9.6809,9.7439,10.0957,9.6842,0.6062,-0.4929,-0.0054,0.0985,0.6788,0.012312,0.002881,0,0
LOT-018,L018-P061,9.9912,10.1584,10.3841,10.5897,9.6842,0.6062,0.5064,0.7823,1.1546,1.4937,0.006967,0.002995,0,0
LOT-018,L018-P062,9.6085,9.8482,10.0867,10.4629,9.6842,0.6062,-0.1249,0.2705,0.664,1.2846,0.009988,0.004269,0,0
LOT-018,L018-P063,10.426,10.5283,10.643,10.8579,9.6842,0.6062,1.2237,1.3924,1.5817,1.9362,0.004262,0.002289,0,0
LOT-018,L018-P064,9.5804,9.7592,10.0352,10.3753,9.6842,0.6062,-0.1712,0.1237,0.579,1.1401,0.00745,0.004278,0,0
LOT-018,L018-P065,11.2199,11.3698,11.6514,11.9098,9.6842,0.6062,2.5333,2.7806,3.2451,3.6714,0.006246,0.00375,0,0
LOT-018,L018-P066,10.4626,10.6916,10.8997,11.1434,9.6842,0.6062,1.2841,1.6618,2.0051,2.4071,0.009542,0.003138,0,0
LOT-018,L018-P067,10.7953,10.9708,11.1317,11.2753,9.6842,0.6062,1.8329,2.1224,2.3878,2.6247,0.007313,0.002115,0,0
LOT-018,L018-P068,9.3249,9.4899,9.8199,10.0788,9.6842,0.6062,-0.5927,-0.3205,0.2239,0.6509,0.006875,0.00409,0,0
LOT-018,L018-P069,8.9824,9.2079,9.4962,9.8589,9.6842,0.6062,-1.1577,-0.7857,-0.3101,0.2882,0.009396,0.004521,0,0
LOT-018,L018-P070,9.8273,9.9141,10.004,10.2821,9.6842,0.6062,0.2361,0.3792,0.5275,0.9863,0.003617,0.002556,0,0
LOT-018,L018-P071,9.6967,9.8619,10.0913,10.1549,9.6842,0.6062,0.0206,0.2931,0.6716,0.7765,0.006883,0.002035,0,0
LOT-018,L018-P072,9.1215,9.3809,9.676,9.7302,9.6842,0.6062,-0.9282,-0.5003,-0.0135,0.0759,0.010808,0.002426,0,0
LOT-018,L018-P073,9.7606,10.071,10.358,10.4991,9.6842,0.6062,0.126,0.6381,1.1115,1.3443,0.012933,0.002973,0,0
LOT-018,L018-P074,8.9244,9.099,9.4042,9.6853,9.6842,0.6062,-1.2534,-0.9654,-0.4619,0.0018,0.007275,0.004072,0,0
LOT-018,L018-P075,10.1844,10.4384,10.7053,10.9729,9.6842,0.6062,0.8251,1.2441,1.6844,2.1259,0.010583,0.003712,0,0
LOT-018,L018-P076,9.6614,9.8768,10.145,10.378,9.6842,0.6062,-0.0376,0.3177,0.7601,1.1445,0.008975,0.003481,0,0
LOT-018,L018-P077,9.8736,10.1037,10.3367,10.672,9.6842,0.6062,0.3124,0.692,1.0764,1.6295,0.009588,0.003947,0,0
LOT-018,L018-P078,8.2506,8.3381,8.8422,9.2542,9.6842,0.6062,-2.3649,-2.2206,-1.389,-0.7093,0.003646,0.006362,0,0
LOT-018,L018-P079,8.881,9.0148,9.2943,9.4878,9.6842,0.6062,-1.325,-1.1043,-0.6432,-0.324,0.005575,0.003285,0,0
LOT-018,L018-P080,9.7405,9.9564,10.2388,10.3187,9.6842,0.6062,0.0929,0.449,0.9149,1.0467,0.008996,0.002516,0,0
LOT-018,L018-P081,9.9509,10.18,10.4267,10.7098,9.6842,0.6062,0.44,0.8179,1.2248,1.6919,0.009546,0.003679,0,0
LOT-018,L018-P082,9.1351,9.2831,9.3495,9.631,9.6842,0.6062,-0.9058,-0.6617,-0.5521,-0.0878,0.006167,0.002416,0,0
