Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label
LOT-026,LOT026-P040,10.3443,11.8624,17.571,26.3037,9.6,0.58,1.2833,3.9007,13.7431,28.7995,0.063254,0.100287,0,1
LOT-026,LOT026-P041,9.1529,9.4321,9.5151,9.6407,9.6,0.58,-0.7709,-0.2895,-0.1464,0.0702,0.011633,0.001449,0,0
LOT-026,LOT026-P042,9.8679,10.0716,10.3063,10.6362,9.6,0.58,0.4619,0.8131,1.2178,1.7866,0.008487,0.003921,0,0
LOT-026,LOT026-P043,9.1711,10.5692,14.3249,22.1279,9.6,0.58,-0.7395,1.671,8.1464,21.5998,0.058254,0.080269,0,1
LOT-026,LOT026-P044,10.3333,10.5226,10.7963,11.0193,9.6,0.58,1.2643,1.5907,2.0626,2.4471,0.007888,0.003449,0,0
LOT-026,LOT026-P045,8.5018,8.6719,8.8527,9.1765,9.6,0.58,-1.8934,-1.6002,-1.2884,-0.7302,0.007088,0.003504,0,0
LOT-026,LOT026-P046,9.3465,9.5385,9.7826,9.9879,9.6,0.58,-0.4371,-0.106,0.3148,0.6688,0.008,0.003121,0,0
LOT-026,LOT026-P047,9.4376,9.6525,9.8548,10.0928,9.6,0.58,-0.28,0.0905,0.4393,0.8497,0.008954,0.003058,0,0
LOT-026,LOT026-P048,8.8134,9.0044,9.3233,9.5009,9.6,0.58,-1.3562,-1.0269,-0.4771,-0.1709,0.007958,0.003448,0,0
LOT-026,LOT026-P049,8.4513,8.5595,8.7999,8.9763,9.6,0.58,-1.9805,-1.794,-1.3795,-1.0753,0.004508,0.002894,0,0
LOT-026,LOT026-P050,10.7602,10.9825,11.178,11.3688,9.6,0.58,2.0003,2.3836,2.7207,3.0497,0.009263,0.002683,0,0
LOT-026,LOT026-P051,9.2007,9.3238,9.4997,9.7425,9.6,0.58,-0.6884,-0.4762,-0.1729,0.2457,0.005129,0.002908,0,0
LOT-026,LOT026-P052,10.1323,10.3246,10.5336,10.5782,9.6,0.58,0.9178,1.2493,1.6097,1.6866,0.008012,0.001761,0,0
LOT-026,LOT026-P053,10.6156,10.8343,11.2185,11.3566,9.6,0.58,1.751,2.1281,2.7905,3.0286,0.009113,0.003627,0,0
LOT-026,LOT026-P054,9.0623,9.2402,9.5379,9.7993,9.6,0.58,-0.9271,-0.6203,-0.1071,0.3436,0.007412,0.003883,0,0
LOT-026,LOT026-P055,9.1003,9.3687,9.5347,9.7736,9.6,0.58,-0.8616,-0.3988,-0.1126,0.2993,0.011183,0.002812,0,0
LOT-026,LOT026-P056,10.3178,10.5788,10.877,11.1049,9.6,0.58,1.2376,1.6876,2.2017,2.5947,0.010875,0.003653,0,0
LOT-026,LOT026-P057,10.0642,10.2565,10.5579,10.7646,9.6,0.58,0.8003,1.1319,1.6516,2.0079,0.008013,0.003528,0,0
LOT-026,LOT026-P058,8.8655,9.0931,9.1109,9.4108,9.6,0.58,-1.2664,-0.874,-0.8433,-0.3262,0.009483,0.002206,0,0
LOT-026,LOT026-P059,9.2271,9.3717,9.6598,9.8342,9.6,0.58,-0.6429,-0.3936,0.1031,0.4038,0.006025,0.003212,0,0
LOT-026,LOT026-P060,9.6543,9.8783,10.0679,10.1328,9.6,0.58,0.0936,0.4798,0.8067,0.9186,0.009333,0.001767,0,0
LOT-026,LOT026-P061,9.3699,9.598,9.9418,10.114,9.6,0.58,-0.3967,-0.0034,0.5893,0.8862,0.009504,0.003583,0,0
LOT-026,LOT026-P062,9.6527,9.7147,10.0352,10.3085,9.6,0.58,0.0909,0.1978,0.7503,1.2216,0.002583,0.004124,0,0
LOT-026,LOT026-P063,9.7665,10.033,10.3179,10.6454,9.6,0.58,0.2871,0.7466,1.2378,1.8024,0.011104,0.004253,0,0
LOT-026,LOT026-P064,9.7146,9.935,10.2689,10.4863,9.6,0.58,0.1976,0.5776,1.1533,1.5281,0.009183,0.003828,0,0
LOT-026,LOT026-P065,9.6563,10.0019,10.3721,10.7107,9.6,0.58,0.0971,0.6929,1.3312,1.915,0.0144,0.004922,0,0
LOT-026,LOT026-P066,9.4312,9.6133,9.81,10.0488,9.6,0.58,-0.291,0.0229,0.3621,0.7738,0.007588,0.003024,0,0
LOT-026,LOT026-P067,9.5675,10.5919,14.2994,19.7924,9.6,0.58,-0.056,1.7102,8.1024,17.5731,0.042683,0.063892,0,1
LOT-026,LOT026-P068,10.0118,11.3989,17.1122,25.1142,9.6,0.58,0.71,3.1016,12.9521,26.7486,0.057796,0.095245,0,1
LOT-026,LOT026-P069,8.2244,9.8836,15.6983,23.8374,9.6,0.58,-2.3717,0.489,10.5143,24.5472,0.069133,0.096901,0,1
LOT-026,LOT026-P070,8.646,8.885,9.2047,9.4159,9.6,0.58,-1.6448,-1.2328,-0.6816,-0.3174,0.009958,0.003687,0,0
LOT-026,LOT026-P071,10.2566,11.3831,15.9644,24.6442,9.6,0.58,1.1321,3.0743,10.9731,25.9383,0.046938,0.092091,0,1
LOT-026,LOT026-P072,9.3394,9.4098,9.6827,9.9242,9.6,0.58,-0.4493,-0.3279,0.1426,0.559,0.002933,0.003572,0,0
LOT-026,LOT026-P073,10.4235,12.0342,16.7613,24.9151,9.6,0.58,1.4198,4.1969,12.3471,26.4053,0.067112,0.089451,0,1
LOT-026,LOT026-P074,9.6483,9.8925,10.0579,10.1328,9.6,0.58,0.0833,0.5043,0.7895,0.9186,0.010175,0.001669,0,0
LOT-026,LOT026-P075,9.5791,9.808,10.2078,10.3771,9.6,0.58,-0.036,0.3586,1.0479,1.3398,0.009537,0.003952,0,0
LOT-026,LOT026-P076,10.0778,10.2475,10.4503,10.7076,9.6,0.58,0.8238,1.1164,1.466,1.9097,0.007071,0.003195,0,0
LOT-026,LOT026-P077,9.49,9.6561,9.7745,10.175,9.6,0.58,-0.1897,0.0967,0.3009,0.9914,0.006921,0.003603,0,0
LOT-026,LOT026-P078,9.1858,9.3661,9.5857,9.7299,9.6,0.58,-0.7141,-0.4033,-0.0247,0.224,0.007512,0.002526,0,0
LOT-026,LOT026-P079,9.0871,9.305,9.5232,9.7848,9.6,0.58,-0.8843,-0.5086,-0.1324,0.3186,0.009079,0.003332,0,0
LOT-026,LOT026-P080,9.4269,9.6357,9.7773,10.0059,9.6,0.58,-0.2984,0.0616,0.3057,0.6998,0.0087,0.002571,0,0
LOT-026,LOT026-P081,10.3051,10.586,10.6913,10.9385,9.6,0.58,1.2157,1.7,1.8816,2.3078,0.011704,0.002448,0,0
LOT-026,LOT026-P082,8.7346,8.9483,9.14,9.3168,9.6,0.58,-1.4921,-1.1236,-0.7931,-0.4883,0.008904,0.002559,0,0
LOT-026,LOT026-P083,9.6985,9.9726,10.1433,10.4401,9.6,0.58,0.1698,0.6424,0.9367,1.4484,0.011421,0.003247,0,0
LOT-026,LOT026-P084,9.8109,10.0081,10.2249,10.3777,9.6,0.58,0.3636,0.7036,1.0774,1.3409,0.008217,0.002567,0,0
LOT-026,LOT026-P085,10.7173,10.923,11.2485,11.4296,9.6,0.58,1.9264,2.281,2.8422,3.1545,0.008571,0.003518,0,0
LOT-026,LOT026-P086,9.6201,9.6726,10.0035,10.1969,9.6,0.58,0.0347,0.1252,0.6957,1.0291,0.002187,0.003641,0,0
LOT-026,LOT026-P087,9.6178,9.9027,10.3594,10.5918,9.6,0.58,0.0307,0.5219,1.3093,1.71,0.011871,0.004785,0,0
LOT-026,LOT026-P088,9.0137,9.1598,9.4855,9.6304,9.6,0.58,-1.0109,-0.759,-0.1974,0.0524,0.006088,0.003268,0,0
LOT-026,LOT026-P089,9.776,9.9496,10.2594,10.5565,9.6,0.58,0.3034,0.6028,1.1369,1.6491,0.007233,0.004215,0,0
LOT-026,LOT026-P090,8.8405,9.0128,9.2092,9.4683,9.6,0.58,-1.3095,-1.0124,-0.6738,-0.2271,0.007179,0.003163,0,0
LOT-026,LOT026-P091,10.142,10.3335,10.5312,10.6989,9.6,0.58,0.9345,1.2647,1.6055,1.8947,0.007979,0.002537,0,0
LOT-026,LOT026-P092,9.8491,10.0635,10.3413,10.4967,9.6,0.58,0.4295,0.7991,1.2781,1.546,0.008933,0.003008,0,0
LOT-026,LOT026-P093,10.1167,11.5902,16.2177,23.1855,9.6,0.58,0.8909,3.4314,11.4098,23.4233,0.061396,0.080523,0,1
LOT-026,LOT026-P094,9.3469,9.513,9.7388,9.8491,9.6,0.58,-0.4364,-0.15,0.2393,0.4295,0.006921,0.002334,0,0
LOT-026,LOT026-P095,9.8593,10.0017,10.1414,10.3256,9.6,0.58,0.4471,0.6926,0.9334,1.251,0.005933,0.002249,0,0
LOT-026,LOT026-P096,9.7832,9.9501,10.2531,10.401,9.6,0.58,0.3159,0.6036,1.126,1.381,0.006954,0.003131,0,0
LOT-026,LOT026-P097,9.6198,9.8608,10.1551,10.3108,9.6,0.58,0.0341,0.4497,0.9571,1.2255,0.010042,0.003125,0,0
LOT-026,LOT026-P098,9.9813,10.2447,10.502,10.6006,9.6,0.58,0.6574,1.1116,1.5552,1.7252,0.010975,0.002472,0,0
LOT-026,LOT026-P099,9.2608,9.4419,9.6141,9.8758,9.6,0.58,-0.5848,-0.2726,0.0243,0.4755,0.007546,0.003013,0,0
LOT-026,LOT026-P100,9.7171,11.1007,14.8344,22.4986,9.6,0.58,0.2019,2.5874,9.0248,22.239,0.05765,0.079152,0,1
LOT-027,LOT027-P001,10.7704,11.0276,11.1932,11.4153,10.8,0.65,-0.0455,0.3502,0.6049,0.9466,0.010717,0.002692,0,0
LOT-027,LOT027-P002,10.9413,11.0853,11.2948,11.5421,10.8,0.65,0.2174,0.4389,0.7612,1.1417,0.006,0.003172,0,0
LOT-027,LOT027-P003,9.7982,10.0559,10.2711,10.5053,10.8,0.65,-1.5412,-1.1448,-0.8137,-0.4534,0.010737,0.003121,0,0
LOT-027,LOT027-P004,10.9018,11.1259,11.3347,11.4031,10.8,0.65,0.1566,0.5014,0.8226,0.9278,0.009337,0.001925,0,0
LOT-027,LOT027-P005,9.591,9.6821,10.0132,10.1545,10.8,0.65,-1.86,-1.7198,-1.2105,-0.9931,0.003796,0.003281,0,0
LOT-027,LOT027-P006,11.0493,11.214,11.562,11.6897,10.8,0.65,0.3835,0.6369,1.1723,1.3688,0.006862,0.003303,0,0
LOT-027,LOT027-P007,10.7353,11.0249,11.244,11.3623,10.8,0.65,-0.0995,0.346,0.6831,0.8651,0.012067,0.002343,0,0
LOT-027,LOT027-P008,10.9553,11.133,11.4785,11.648,10.8,0.65,0.2389,0.5123,1.0438,1.3046,0.007404,0.003576,0,0
LOT-027,LOT027-P009,11.2405,11.4362,11.8061,11.7826,10.8,0.65,0.6777,0.9788,1.5478,1.5117,0.008154,0.002406,0,0
LOT-027,LOT027-P010,10.466,10.5668,10.9151,11.1685,10.8,0.65,-0.5138,-0.3588,0.1771,0.5669,0.0042,0.004178,0,0
LOT-027,LOT027-P011,9.8314,9.9769,10.1995,10.1995,10.8,0.65,-1.4902,-1.2663,-0.9238,-0.9238,0.006063,0.001546,0,0
LOT-027,LOT027-P012,11.4045,11.5632,11.7199,11.7954,10.8,0.65,0.93,1.1742,1.4152,1.5314,0.006612,0.001613,0,0
LOT-027,LOT027-P013,11.9613,12.1155,12.3441,12.5614,10.8,0.65,1.7866,2.0238,2.3755,2.7098,0.006425,0.003097,0,0
LOT-027,LOT027-P014,11.4375,11.5886,11.7793,12.0629,10.8,0.65,0.9808,1.2132,1.5066,1.9429,0.006296,0.003294,0,0
LOT-027,LOT027-P015,9.6223,9.7983,9.8786,10.0349,10.8,0.65,-1.8118,-1.5411,-1.4175,-1.1771,0.007333,0.001643,0,0
LOT-027,LOT027-P016,10.8077,11.0737,11.3918,11.4541,10.8,0.65,0.0118,0.4211,0.9105,1.0063,0.011083,0.002642,0,0
LOT-027,LOT027-P017,10.3245,10.5588,10.817,11.0709,10.8,0.65,-0.7315,-0.3711,0.0262,0.4168,0.009762,0.003556,0,0
LOT-027,LOT027-P018,11.533,11.7903,12.0007,12.2448,10.8,0.65,1.1277,1.5235,1.8472,2.2228,0.010721,0.003156,0,0
LOT-027,LOT027-P019,11.2341,11.4117,11.6538,11.8137,10.8,0.65,0.6678,0.9411,1.3135,1.5595,0.0074,0.002792,0,0
LOT-027,LOT027-P020,11.8871,11.9826,12.1871,12.5185,10.8,0.65,1.6725,1.8194,2.134,2.6438,0.003979,0.003722,0,0
LOT-027,LOT027-P021,9.5982,9.839,9.9812,10.1248,10.8,0.65,-1.8489,-1.4785,-1.2597,-1.0388,0.010033,0.001985,0,0
LOT-027,LOT027-P022,10.4684,10.6315,10.9054,10.9989,10.8,0.65,-0.5102,-0.2592,0.1622,0.306,0.006796,0.002551,0,0
LOT-027,LOT027-P023,11.3137,11.5255,11.7973,11.9522,10.8,0.65,0.7903,1.1162,1.5343,1.7726,0.008825,0.002963,0,0
LOT-027,LOT027-P024,10.0518,10.1687,10.4011,10.647,10.8,0.65,-1.1511,-0.9712,-0.6137,-0.2354,0.004871,0.003322,0,0
LOT-027,LOT027-P025,10.4876,10.6718,10.9145,11.1413,10.8,0.65,-0.4806,-0.1972,0.1762,0.5251,0.007675,0.00326,0,0
LOT-027,LOT027-P026,11.0504,11.2846,11.6105,11.7139,10.8,0.65,0.3852,0.7455,1.2469,1.406,0.009758,0.002981,0,0
LOT-027,LOT027-P027,10.9118,11.0884,11.3443,11.4478,10.8,0.65,0.172,0.4437,0.8374,0.9966,0.007358,0.002496,0,0
LOT-027,LOT027-P028,10.7167,10.8447,11.185,11.2586,10.8,0.65,-0.1282,0.0688,0.5923,0.7055,0.005333,0.002874,0,0
LOT-027,LOT027-P029,10.1883,10.3386,10.5742,10.6885,10.8,0.65,-0.9411,-0.7098,-0.3474,-0.1715,0.006262,0.00243,0,0
LOT-027,LOT027-P030,10.2639,10.403,10.7015,11.0346,10.8,0.65,-0.8248,-0.6108,-0.1515,0.3609,0.005796,0.004386,0,0
LOT-027,LOT027-P031,11.2756,11.4231,11.623,11.8992,10.8,0.65,0.7317,0.9586,1.2662,1.6911,0.006146,0.003306,0,0
LOT-027,LOT027-P032,11.4167,11.6051,11.8487,12.1104,10.8,0.65,0.9488,1.2386,1.6134,2.016,0.00785,0.003509,0,0
LOT-027,LOT027-P033,10.763,10.9298,11.1213,11.2849,10.8,0.65,-0.0569,0.1997,0.4943,0.746,0.00695,0.002466,0,0
LOT-027,LOT027-P034,11.2678,11.4632,11.5768,11.7281,10.8,0.65,0.7197,1.0203,1.1951,1.4278,0.008142,0.00184,0,0
LOT-027,LOT027-P035,11.0493,11.1916,11.4554,11.5172,10.8,0.65,0.3835,0.6025,1.0083,1.1034,0.005929,0.002261,0,0
LOT-027,LOT027-P036,11.3416,11.5934,11.8011,12.0518,10.8,0.65,0.8332,1.2206,1.5402,1.9258,0.010492,0.003183,0,0
LOT-027,LOT027-P037,9.7575,9.7882,10.0578,10.1668,10.8,0.65,-1.6038,-1.5566,-1.1418,-0.9742,0.001279,0.002629,0,0
LOT-027,LOT027-P038,9.9086,11.5773,17.2222,23.3414,10.8,0.65,-1.3714,1.1958,9.8803,19.2945,0.069529,0.081695,0,1
LOT-027,LOT027-P039,10.2305,10.3602,10.606,10.8762,10.8,0.65,-0.8762,-0.6766,-0.2985,0.1172,0.005404,0.003583,0,0
LOT-027,LOT027-P040,10.9315,11.0473,11.1988,11.1555,10.8,0.65,0.2023,0.3805,0.6135,0.5469,0.004825,0.000751,0,0
LOT-027,LOT027-P041,10.2028,10.4079,10.651,10.7896,10.8,0.65,-0.9188,-0.6032,-0.2292,-0.016,0.008546,0.002651,0,0
LOT-027,LOT027-P042,10.2478,10.4297,10.7142,10.8487,10.8,0.65,-0.8495,-0.5697,-0.132,0.0749,0.007579,0.00291,0,0
LOT-027,LOT027-P043,10.1165,10.2201,10.2974,10.6285,10.8,0.65,-1.0515,-0.8922,-0.7732,-0.2638,0.004317,0.002836,0,0
LOT-027,LOT027-P044,10.8479,10.9476,11.2691,11.5252,10.8,0.65,0.0737,0.2271,0.7217,1.1157,0.004154,0.004011,0,0
LOT-027,LOT027-P045,10.8237,10.9865,11.2192,11.4091,10.8,0.65,0.0365,0.2869,0.6449,0.9371,0.006783,0.002935,0,0
LOT-027,LOT027-P046,9.7546,9.9681,10.177,10.3827,10.8,0.65,-1.6083,-1.2798,-0.9585,-0.642,0.008896,0.002879,0,0
LOT-027,LOT027-P047,11.0668,11.2058,11.4052,11.488,10.8,0.65,0.4105,0.6243,0.9311,1.0585,0.005792,0.00196,0,0
LOT-027,LOT027-P048,10.7272,10.8327,11.1592,11.3631,10.8,0.65,-0.112,0.0503,0.5526,0.8663,0.004396,0.003683,0,0
LOT-027,LOT027-P049,11.1061,12.8575,16.7588,23.8277,10.8,0.65,0.4709,3.1654,9.1674,20.0426,0.072975,0.076182,0,1
LOT-027,LOT027-P050,10.2318,10.3392,10.6867,10.8649,10.8,0.65,-0.8742,-0.7089,-0.1743,0.0998,0.004475,0.003651,0,0
LOT-027,LOT027-P051,10.8418,11.046,11.3245,11.5598,10.8,0.65,0.0643,0.3785,0.8069,1.1689,0.008508,0.003568,0,0
LOT-027,LOT027-P052,11.3785,11.5913,11.7761,12.0021,10.8,0.65,0.89,1.2174,1.5017,1.8494,0.008867,0.002853,0,0
LOT-027,LOT027-P053,10.1983,10.5075,10.7667,10.9237,10.8,0.65,-0.9257,-0.45,-0.0512,0.1903,0.012883,0.00289,0,0
LOT-027,LOT027-P054,11.1298,11.2492,11.6077,11.9487,10.8,0.65,0.5074,0.6911,1.2426,1.7672,0.004975,0.004858,0,0
LOT-027,LOT027-P055,11.5615,11.7848,11.9723,12.157,10.8,0.65,1.1715,1.5151,1.8035,2.0877,0.009304,0.002585,0,0
LOT-027,LOT027-P056,10.5685,10.7803,10.9562,11.1375,10.8,0.65,-0.3562,-0.0303,0.2403,0.5192,0.008825,0.002481,0,0
LOT-027,LOT027-P057,12.161,12.4043,12.7314,12.9776,10.8,0.65,2.0938,2.4682,2.9714,3.3502,0.010137,0.003981,0,0
LOT-027,LOT027-P058,11.1622,11.3653,11.6048,11.7825,10.8,0.65,0.5572,0.8697,1.2382,1.5115,0.008462,0.002897,0,0
LOT-027,LOT027-P059,10.8021,10.969,11.2554,11.5557,10.8,0.65,0.0032,0.26,0.7006,1.1626,0.006954,0.004074,0,0
LOT-027,LOT027-P060,10.3326,10.462,10.5643,10.8131,10.8,0.65,-0.7191,-0.52,-0.3626,0.0202,0.005392,0.002438,0,0
LOT-027,LOT027-P061,11.3918,11.5225,11.7869,12.0224,10.8,0.65,0.9105,1.1115,1.5183,1.8806,0.005446,0.003472,0,0
LOT-027,LOT027-P062,12.0235,12.1805,12.2912,12.5789,10.8,0.65,1.8823,2.1238,2.2942,2.7368,0.006542,0.002767,0,0
LOT-027,LOT027-P063,10.5899,10.8343,11.0863,11.4087,10.8,0.65,-0.3232,0.0528,0.4405,0.9365,0.010183,0.003989,0,0
LOT-027,LOT027-P064,9.7389,9.9911,9.9595,10.0081,10.8,0.65,-1.6325,-1.2445,-1.2931,-1.2183,0.010508,0.000118,0,0
LOT-027,LOT027-P065,10.8551,11.0856,11.4059,11.562,10.8,0.65,0.0848,0.4394,0.9322,1.1723,0.009604,0.003308,0,0
LOT-027,LOT027-P066,11.4466,11.6118,11.8504,11.9779,10.8,0.65,0.9948,1.2489,1.616,1.8122,0.006883,0.002542,0,0
LOT-027,LOT027-P067,10.1005,10.228,10.5005,10.7188,10.8,0.65,-1.0762,-0.88,-0.4608,-0.1249,0.005312,0.003408,0,0
LOT-027,LOT027-P068,10.5855,10.8009,11.0653,11.3694,10.8,0.65,-0.33,0.0014,0.4082,0.876,0.008975,0.003948,0,0
LOT-027,LOT027-P069,11.4777,11.6612,11.7449,11.7911,10.8,0.65,1.0426,1.3249,1.4537,1.5248,0.007646,0.000902,0,0
LOT-027,LOT027-P070,11.6171,11.9062,12.2553,12.4984,10.8,0.65,1.2571,1.7018,2.2389,2.6129,0.012046,0.004113,0,0
LOT-027,LOT027-P071,10.5205,10.7765,10.9897,11.1648,10.8,0.65,-0.43,-0.0362,0.2918,0.5612,0.010667,0.002697,0,0
LOT-027,LOT027-P072,9.9922,11.625,16.8059,25.056,10.8,0.65,-1.2428,1.2692,9.2398,21.9323,0.068033,0.093271,0,1
LOT-027,LOT027-P073,44.5647,58.1576,79.5823,115.4101,10.8,0.65,51.9457,72.8578,105.8189,160.9386,0.566371,0.397587,1,1
LOT-027,LOT027-P074,10.7151,10.8676,11.1056,11.2571,10.8,0.65,-0.1306,0.104,0.4702,0.7032,0.006354,0.002705,0,0
LOT-027,LOT027-P075,10.4086,10.7059,10.989,11.1405,10.8,0.65,-0.6022,-0.1448,0.2908,0.5238,0.012387,0.003018,0,0
LOT-027,LOT027-P076,11.5548,11.7875,11.9984,12.1092,10.8,0.65,1.1612,1.5192,1.8437,2.0142,0.009696,0.002234,0,0
LOT-027,LOT027-P077,11.1072,11.377,11.5988,11.8034,10.8,0.65,0.4726,0.8877,1.2289,1.5437,0.011242,0.002961,0,0
LOT-027,LOT027-P078,10.5029,10.6805,10.8666,11.0391,10.8,0.65,-0.4571,-0.1838,0.1025,0.3678,0.0074,0.00249,0,0
LOT-027,LOT027-P079,9.9132,10.0654,10.465,10.8087,10.8,0.65,-1.3643,-1.1302,-0.5154,0.0134,0.006342,0.005162,0,0
LOT-027,LOT027-P080,10.9814,11.1267,11.3575,11.6131,10.8,0.65,0.2791,0.5026,0.8577,1.2509,0.006054,0.003378,0,0
LOT-027,LOT027-P081,11.2943,11.3449,11.643,11.9811,10.8,0.65,0.7605,0.8383,1.2969,1.8171,0.002108,0.004418,0,0
LOT-027,LOT027-P082,10.6495,10.8006,11.0284,11.3803,10.8,0.65,-0.2315,0.0009,0.3514,0.8928,0.006296,0.004026,0,0
LOT-027,LOT027-P083,10.8915,11.0514,11.3783,11.5444,10.8,0.65,0.1408,0.3868,0.8897,1.1452,0.006662,0.003424,0,0
LOT-027,LOT027-P084,10.957,11.0809,11.3382,11.5168,10.8,0.65,0.2415,0.4322,0.828,1.1028,0.005162,0.003027,0,0
LOT-027,LOT027-P085,10.1511,11.2127,17.199,22.0561,10.8,0.65,-0.9983,0.6349,9.8446,17.3171,0.044233,0.075301,0,1
LOT-027,LOT027-P086,11.844,11.994,12.2024,12.4998,10.8,0.65,1.6062,1.8369,2.1575,2.6151,0.00625,0.003513,0,0
LOT-027,LOT027-P087,11.2464,11.4276,11.6018,11.8236,10.8,0.65,0.6868,0.9655,1.2335,1.5748,0.00755,0.00275,0,0
LOT-027,LOT027-P088,10.8342,11.0549,11.3104,11.6016,10.8,0.65,0.0526,0.3922,0.7852,1.2332,0.009196,0.003797,0,0
LOT-027,LOT027-P089,10.6071,10.7243,10.9645,11.1735,10.8,0.65,-0.2968,-0.1165,0.2531,0.5746,0.004883,0.003119,0,0
LOT-027,LOT027-P090,9.9931,10.2383,10.4927,10.5451,10.8,0.65,-1.2414,-0.8642,-0.4728,-0.3922,0.010217,0.002131,0,0
LOT-027,LOT027-P091,10.8718,11.0036,11.2163,11.3549,10.8,0.65,0.1105,0.3132,0.6405,0.8537,0.005492,0.00244,0,0
LOT-027,LOT027-P092,10.1924,10.3881,10.6774,10.7994,10.8,0.65,-0.9348,-0.6337,-0.1886,-0.0009,0.008154,0.002856,0,0
LOT-027,LOT027-P093,10.3669,10.5599,10.7066,10.7342,10.8,0.65,-0.6663,-0.3694,-0.1437,-0.1012,0.008042,0.00121,0,0
LOT-027,LOT027-P094,10.584,10.8022,11.0586,11.2533,10.8,0.65,-0.3323,0.0034,0.3978,0.6974,0.009092,0.003133,0,0
LOT-027,LOT027-P095,10.7319,10.9885,11.0956,11.164,10.8,0.65,-0.1048,0.29,0.4548,0.56,0.010692,0.001219,0,0
LOT-027,LOT027-P096,11.8183,11.9964,12.3207,12.5568,10.8,0.65,1.5666,1.8406,2.3395,2.7028,0.007421,0.003892,0,0
LOT-027,LOT027-P097,11.023,11.1651,11.4542,11.7469,10.8,0.65,0.3431,0.5617,1.0065,1.4568,0.005921,0.00404,0,0
LOT-027,LOT027-P098,11.5093,11.6804,11.8155,12.0608,10.8,0.65,1.0912,1.3545,1.5623,1.9397,0.007129,0.002642,0,0
LOT-027,LOT027-P099,10.4128,11.6449,15.3418,20.1692,10.8,0.65,-0.5957,1.2998,6.9874,14.4142,0.051337,0.059197,0,1
LOT-027,LOT027-P100,10.0209,10.1071,10.1773,10.3529,10.8,0.65,-1.1986,-1.066,-0.958,-0.6878,0.003592,0.001707,0,0
LOT-028,LOT028-P001,9.332,9.559,9.7085,9.7868,8.95,0.45,0.8489,1.3533,1.6856,1.8596,0.009458,0.001582,0,0
LOT-028,LOT028-P002,8.3795,8.5559,8.8313,8.9712,8.95,0.45,-1.2678,-0.8758,-0.2638,0.0471,0.00735,0.002884,0,0
LOT-028,LOT028-P003,9.1094,9.3275,9.485,9.6819,8.95,0.45,0.3542,0.8389,1.1889,1.6264,0.009087,0.002461,0,0
LOT-028,LOT028-P004,9.5895,9.783,10.0824,10.3727,8.95,0.45,1.4211,1.8511,2.5164,3.1616,0.008063,0.004095,0,0
LOT-028,LOT028-P005,8.2712,8.4104,8.748,8.9385,8.95,0.45,-1.5084,-1.1991,-0.4489,-0.0256,0.0058,0.003667,0,0
LOT-028,LOT028-P006,8.0249,8.264,8.3941,8.5842,8.95,0.45,-2.0558,-1.5244,-1.2353,-0.8129,0.009962,0.002224,0,0
LOT-028,LOT028-P007,8.4254,8.5454,8.7272,8.8873,8.95,0.45,-1.1658,-0.8991,-0.4951,-0.1393,0.005,0.002374,0,0
LOT-028,LOT028-P008,10.1183,10.2607,10.5282,10.8216,8.95,0.45,2.5962,2.9127,3.5071,4.1591,0.005933,0.003895,0,0
LOT-028,LOT028-P009,7.6646,7.8116,8.1058,8.5677,8.95,0.45,-2.8564,-2.5298,-1.876,-0.8496,0.006125,0.005251,0,0
LOT-028,LOT028-P010,8.6807,8.8348,9.0099,9.1883,8.95,0.45,-0.5984,-0.256,0.1331,0.5296,0.006421,0.002455,0,0
LOT-028,LOT028-P011,8.7935,8.9717,9.2367,9.4633,8.95,0.45,-0.3478,0.0482,0.6371,1.1407,0.007425,0.003414,0,0
LOT-028,LOT028-P012,8.939,9.0823,9.2966,9.5417,8.95,0.45,-0.0244,0.294,0.7702,1.3149,0.005971,0.00319,0,0
LOT-028,LOT028-P013,8.9673,9.124,9.4795,9.6454,8.95,0.45,0.0384,0.3867,1.1767,1.5453,0.006529,0.003621,0,0
LOT-028,LOT028-P014,9.3077,10.3314,16.198,22.625,8.95,0.45,0.7949,3.0698,16.1067,30.3889,0.042654,0.085372,0,1
LOT-028,LOT028-P015,9.2887,9.5173,9.7881,9.828,8.95,0.45,0.7527,1.2607,1.8624,1.9511,0.009525,0.002158,0,0
LOT-028,LOT028-P016,8.3132,8.5543,8.766,8.9038,8.95,0.45,-1.4151,-0.8793,-0.4089,-0.1027,0.010046,0.002427,0,0
LOT-028,LOT028-P017,10.1298,10.2864,10.5123,10.6219,8.95,0.45,2.6218,2.9698,3.4718,3.7153,0.006525,0.00233,0,0
LOT-028,LOT028-P018,8.7927,8.9182,9.1438,9.3724,8.95,0.45,-0.3496,-0.0707,0.4307,0.9387,0.005229,0.003154,0,0
LOT-028,LOT028-P019,8.5663,8.6531,8.7398,8.9819,8.95,0.45,-0.8527,-0.6598,-0.4671,0.0709,0.003617,0.002283,0,0
