Lot_ID,Part_ID,Value_0h_uA,Value_24h_uA,Value_96h_uA,Value_168h_uA,Lot_Mean_uA,Lot_Sigma_uA,Dynamic_Z_0h,Dynamic_Z_24h,Dynamic_Z_96h,Dynamic_Z_168h,Slope_0_24_uA_per_h,Slope_24_168_uA_per_h,Static_Limit_Fail,Latent_Defect_Label,Dynamic_Anomaly,Anomaly_Score,Predicted_Value_168h_uA,Predicted_Slope_0_168_uA_per_h,Drift_Flag,Final_Screening_Reject,Explainability
LOT-028,LOT028-P067,8.7502,8.91,9.1592,9.3578,9.646498000000001,4.68895834580377,-0.19115077036291317,-0.15707070647345497,-0.10392457430040775,-0.061569751469079,0.006658,0.00311,0,0,0,-0.1217,9.3558,0.003605,0,0,Within synthetic screening pattern
LOT-028,LOT028-P068,10.0039,10.2828,10.6287,10.7406,9.646498000000001,4.68895834580377,0.07622204627171489,0.13570220784098808,0.20947125727380128,0.23333583267574348,0.011621,0.003179,0,0,0,-0.1238,10.6622,0.003918,0,0,Within synthetic screening pattern
LOT-028,LOT028-P069,8.6079,8.7648,9.0387,9.2662,9.646498000000001,4.68895834580377,-0.2214986620492075,-0.18803707241055972,-0.12962324575647588,-0.0811050071153515,0.006537,0.003482,0,0,0,-0.1,9.2647,0.00391,0,0,Within synthetic screening pattern
LOT-028,LOT028-P070,9.531,9.7205,9.9546,10.1616,9.646498000000001,4.68895834580377,-0.024631910006912665,0.015782183278771077,0.0657079840079458,0.10985424949679336,0.007896,0.003063,0,0,0,-0.1455,10.2061,0.004018,0,0,Within synthetic screening pattern
LOT-028,LOT028-P071,9.5268,9.6698,9.9733,10.1442,9.646498000000001,4.68895834580377,-0.025527631335672075,0.0049695472387492265,0.0696960765907549,0.10614340399193366,0.005958,0.003294,0,0,0,-0.1459,10.1107,0.003476,0,0,Within synthetic screening pattern
LOT-028,LOT028-P072,8.7251,8.8066,9.1402,9.5005,9.646498000000001,4.68895834580377,-0.19650377163716473,-0.17912251251957503,-0.10797664697812807,-0.03113655298956892,0.003396,0.004819,0,0,0,-0.0959,9.3999,0.004017,0,0,Within synthetic screening pattern
LOT-028,LOT028-P073,8.9496,9.2399,9.4958,9.822,9.646498000000001,4.68895834580377,-0.14862533394515373,-0.08671392876924836,-0.03213890780984741,0.037428782057118894,0.012096,0.004042,0,0,0,-0.1233,9.7721,0.004896,0,0,Within synthetic screening pattern
LOT-028,LOT028-P074,9.8978,10.0913,10.3724,10.5894,9.646498000000001,4.68895834580377,0.0535944193713927,0.09486158058922836,0.154810929521185,0.20108986484041122,0.008063,0.003459,0,0,0,-0.1381,10.5228,0.00372,0,0,Within synthetic screening pattern
LOT-028,LOT028-P075,8.8365,9.0525,9.2874,9.5612,9.646498000000001,4.68895834580377,-0.1727458297267416,-0.12668016139055277,-0.07658374707494774,-0.018191247119168013,0.009,0.003533,0,0,0,-0.1286,9.5368,0.004168,0,0,Within synthetic screening pattern
LOT-028,LOT028-P076,8.4829,8.5602,8.9099,9.0139,9.646498000000001,4.68895834580377,-0.24815703492894628,-0.23167149714011598,-0.1570920331717587,-0.13491226693581623,0.003221,0.003151,0,0,0,-0.0574,9.0169,0.003179,0,0,Within synthetic screening pattern
LOT-028,LOT028-P077,9.2476,9.3784,9.6337,9.9406,9.646498000000001,4.68895834580377,-0.08507177299985648,-0.05717645161849806,-0.0027293908489195717,0.0627222462454152,0.00545,0.003904,0,0,0,-0.141,9.8905,0.003827,0,0,Within synthetic screening pattern
LOT-028,LOT028-P078,8.6491,8.807,9.054,9.1214,9.646498000000001,4.68895834580377,-0.21271206234804563,-0.17903720572635967,-0.1263602609159959,-0.1119860662592409,0.006579,0.002183,0,0,0,-0.1035,9.2105,0.003342,0,0,Within synthetic screening pattern
LOT-028,LOT028-P079,8.6308,8.8963,9.1899,9.2975,9.646498000000001,4.68895834580377,-0.2166148481376394,-0.15999246414107435,-0.097377277921144,-0.07442975054626494,0.011062,0.002786,0,0,0,-0.1004,9.3368,0.004202,0,0,Within synthetic screening pattern
LOT-028,LOT028-P080,8.2792,8.4856,8.6904,9.0271,9.646498000000001,4.68895834580377,-0.2915995193737689,-0.24758121407474412,-0.20390413594858,-0.13209714275971557,0.0086,0.00376,0,0,0,-0.0549,9.0732,0.004726,0,0,Within synthetic screening pattern
LOT-028,LOT028-P081,9.1893,9.4069,9.4909,9.6601,9.646498000000001,4.68895834580377,-0.09750523811096684,-0.05109834260191739,-0.03318391602673301,0.0029008575032813946,0.009067,0.001758,0,0,0,-0.1383,9.7318,0.003229,0,0,Within synthetic screening pattern
LOT-028,LOT028-P082,8.9153,10.0717,14.1564,20.9308,9.646498000000001,4.68895834580377,-0.15594039146335403,0.09068154772168521,0.9618131933366368,2.406569043228656,0.048183,0.07541,0,1,0,-0.0,19.996,0.065957,1,1,Projected 168h drift above safety slope
LOT-028,LOT028-P083,8.7615,8.8041,9.1184,9.1439,9.646498000000001,4.68895834580377,-0.18874085345458472,-0.1796556799771697,-0.11262586720835466,-0.10718755914088775,0.001775,0.00236,0,0,0,-0.0771,9.2274,0.002773,0,0,Within synthetic screening pattern
LOT-028,LOT028-P084,9.3089,9.4646,9.6776,9.7457,9.646498000000001,4.68895834580377,-0.07199850693963275,-0.038792837680629855,0.006633029706444838,0.02115651125132639,0.006488,0.001952,0,0,0,-0.1441,9.8407,0.003165,0,0,Within synthetic screening pattern
LOT-028,LOT028-P085,9.0068,9.1655,9.3592,9.6021,9.646498000000001,4.68895834580377,-0.1364264625153853,-0.10258099230726901,-0.06127117769282586,-0.00946862751291736,0.006612,0.003032,0,0,0,-0.136,9.607,0.003573,0,0,Within synthetic screening pattern
LOT-028,LOT028-P086,9.6449,9.8692,10.1745,10.5196,9.646498000000001,4.68895834580377,-0.0003408006388948621,0.04749498365650828,0.11260539357798244,0.1862038294243653,0.009346,0.004517,0,0,0,-0.1424,10.4141,0.004579,0,0,Within synthetic screening pattern
LOT-028,LOT028-P087,8.5698,8.7714,9.0013,9.1173,9.646498000000001,4.68895834580377,-0.2296241341029519,-0.1866295103225094,-0.1375994309220937,-0.11286046088969619,0.0084,0.002402,0,0,0,-0.0966,9.2262,0.003907,0,0,Within synthetic screening pattern
LOT-028,LOT028-P088,8.393,8.6468,8.9557,9.1609,9.646498000000001,4.68895834580377,-0.2673297367040544,-0.2132025764090328,-0.14732440534862248,-0.10356202042924338,0.010575,0.00357,0,0,0,-0.0675,9.0771,0.004072,0,0,Within synthetic screening pattern
LOT-028,LOT028-P089,8.5715,8.6782,8.8826,9.0571,9.646498000000001,4.68895834580377,-0.22926158023178753,-0.20650599314164253,-0.16291422180869375,-0.1256991332685784,0.004446,0.002631,0,0,0,-0.0787,9.1117,0.003215,0,0,Within synthetic screening pattern
LOT-028,LOT028-P090,8.4348,8.6099,8.8215,9.1104,9.646498000000001,4.68895834580377,-0.2584151768130701,-0.22107212808313192,-0.17594483447231,-0.11433200307265776,0.007296,0.003476,0,0,0,-0.0724,9.1026,0.003975,0,0,Within synthetic screening pattern
LOT-028,LOT028-P091,8.3714,8.5535,8.7319,8.8699,9.646498000000001,4.68895834580377,-0.27193630353767356,-0.23310038592647006,-0.1950535561525069,-0.16562271249327531,0.007588,0.002197,0,0,0,-0.0648,8.8955,0.00312,0,0,Within synthetic screening pattern
LOT-028,LOT028-P092,9.5294,11.0836,14.9961,22.7706,9.646498000000001,4.68895834580377,-0.024973137179773286,0.30648640785774667,1.14089347899357,2.798937638621803,0.064758,0.08116,0,1,1,0.0077,22.8752,0.079439,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-028,LOT028-P093,9.2359,9.3767,9.6362,9.8524,9.646498000000001,4.68895834580377,-0.08756699670139989,-0.05753900548966242,-0.0021962233913245238,0.04391209834147141,0.005867,0.003303,0,0,0,-0.1425,9.8267,0.003517,0,0,Within synthetic screening pattern
LOT-028,LOT028-P094,9.3995,9.5455,9.7371,9.9615,9.646498000000001,4.68895834580377,-0.052676518276398035,-0.021539538752862977,0.01932241519720047,0.06717952619090736,0.006083,0.002889,0,0,0,-0.1427,9.9718,0.003407,0,0,Within synthetic screening pattern
LOT-028,LOT028-P095,41.9101,57.9842,75.9018,103.9758,9.646498000000001,4.68895834580377,6.880761060475884,10.308835872525558,14.130068367805617,20.11732564961191,0.669754,0.319386,1,1,1,0.2796,108.1976,0.394568,1,1,Exceeds static 50 µA datasheet limit
LOT-028,LOT028-P096,9.0432,9.1609,9.2908,9.6216,9.646498000000001,4.68895834580377,-0.12866354433280525,-0.10356202042924338,-0.07585863933261863,-0.005309921343677954,0.004904,0.003199,0,0,0,-0.1234,9.5578,0.003063,0,0,Within synthetic screening pattern
LOT-028,LOT028-P097,9.2788,9.4903,9.5938,9.776,9.646498000000001,4.68895834580377,-0.07841784312907366,-0.03331187621655584,-0.011238743472132056,0.027618500837375163,0.008812,0.001984,0,0,0,-0.1418,9.8766,0.003558,0,0,Within synthetic screening pattern
LOT-028,LOT028-P098,9.5363,9.6835,9.9672,10.2576,9.646498000000001,4.68895834580377,-0.023501594996811724,0.007891304906368605,0.06839514799422364,0.13032787986843275,0.006133,0.003987,0,0,0,-0.1466,10.157,0.003695,0,0,Within synthetic screening pattern
LOT-028,LOT028-P099,9.1149,9.3864,9.698,9.9836,9.646498000000001,4.68895834580377,-0.11337230164898712,-0.05547031575419459,0.010983676160418294,0.07189272651604517,0.011312,0.004147,0,0,0,-0.1337,9.9234,0.004813,0,0,Within synthetic screening pattern
LOT-028,LOT028-P100,9.1695,9.2847,9.4303,9.5003,9.646498000000001,4.68895834580377,-0.10172792437511746,-0.0771595679291499,-0.04610789519883018,-0.031179206386176783,0.0048,0.001497,0,0,0,-0.1303,9.5801,0.002444,0,0,Within synthetic screening pattern
LOT-029,LOT029-P001,9.8119,10.0015,10.1249,10.2466,10.962754,4.523805821003533,-0.254399513492978,-0.21248790024032502,-0.18520998317609835,-0.1583078558931454,0.0079,0.001702,0,0,0,-0.1384,10.3991,0.003495,0,0,Within synthetic screening pattern
LOT-029,LOT029-P002,10.1864,10.4103,10.7382,10.9007,10.962754,4.523805821003533,-0.17161523520648772,-0.12212151048460518,-0.04963829326126686,-0.013717211227743227,0.009329,0.003406,0,0,0,-0.1523,10.845,0.00392,0,0,Within synthetic screening pattern
LOT-029,LOT029-P003,8.9647,9.1507,9.2873,9.4537,10.962754,4.523805821003533,-0.4416754562548319,-0.40055963312722936,-0.3703638189378181,-0.33358063093548995,0.00775,0.002104,0,0,0,-0.0383,9.6693,0.004194,0,0,Within synthetic screening pattern
LOT-029,LOT029-P004,10.3853,10.5757,10.7281,10.96,10.962754,4.523805821003533,-0.12764783079745468,-0.0855593752947909,-0.051870926667658475,-0.0006087794456634191,0.007933,0.002669,0,0,0,-0.1571,11.0105,0.003721,0,0,Within synthetic screening pattern
LOT-029,LOT029-P005,9.5977,9.9216,10.0957,10.2487,10.962754,4.523805821003533,-0.3017490259334751,-0.23015001996019305,-0.1916647253015068,-0.1578436449868663,0.013496,0.002272,0,0,0,-0.1072,10.3199,0.004299,0,0,Within synthetic screening pattern
LOT-029,LOT029-P006,10.7498,10.9262,11.1787,11.4241,10.962754,4.523805821003533,-0.04707408063610464,-0.008080364508636608,0.047735470651146285,0.10198183084207996,0.00735,0.003458,0,0,0,-0.1531,11.3357,0.003487,0,0,Within synthetic screening pattern
LOT-029,LOT029-P007,9.3402,9.5224,9.6982,9.7048,10.962754,4.523805821003533,-0.35867012515582813,-0.3183943027157788,-0.27953321827581884,-0.27807426971322635,0.007592,0.001267,0,0,0,-0.0976,9.8282,0.002905,0,0,Within synthetic screening pattern
LOT-029,LOT029-P008,11.3756,11.5729,11.8192,12.0381,10.962754,4.523805821003533,0.09126076943515159,0.13487448934416227,0.18931979706635846,0.23770825772567125,0.008221,0.003231,0,0,0,-0.1082,12.0105,0.003779,0,0,Within synthetic screening pattern
LOT-029,LOT029-P009,9.4597,11.1654,15.2206,23.659,10.962754,4.523805821003533,-0.33225431406040595,0.04479546824471036,0.9412088335514509,2.8065408866695214,0.071071,0.086761,0,1,1,0.0188,23.3023,0.082396,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-029,LOT029-P010,9.5309,9.7132,9.9964,10.222,10.962754,4.523805821003533,-0.3165153538094095,-0.27621742608810884,-0.21361526958414648,-0.16374575508098987,0.007596,0.003533,0,0,0,-0.1231,10.2065,0.004021,0,0,Within synthetic screening pattern
LOT-029,LOT029-P011,10.0054,10.142,10.3239,10.4612,10.962754,4.523805821003533,-0.21162579427152048,-0.18142998008210925,-0.14122047348581396,-0.1108699223276429,0.005692,0.002217,0,0,0,-0.1466,10.6369,0.003759,0,0,Within synthetic screening pattern
LOT-029,LOT029-P012,10.4702,10.5348,10.8513,11.0245,10.962754,4.523805821003533,-0.1088804470150169,-0.0946004353266129,-0.02463722016593451,0.013649126961488825,0.002692,0.003401,0,0,0,-0.1348,10.9521,0.002868,0,0,Within synthetic screening pattern
LOT-029,LOT029-P013,9.0761,10.2488,14.9727,19.8426,10.962754,4.523805821003533,-0.41705017294077323,-0.15782153970561494,0.8864098413292324,1.9629149329911226,0.048862,0.066624,0,1,1,0.0384,20.0823,0.065513,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-029,LOT029-P014,11.0198,11.1739,11.4135,11.6198,10.962754,4.523805821003533,0.012610178742673128,0.046674417151079235,0.099638671029432,0.1452418662510683,0.006421,0.003097,0,0,0,-0.1391,11.6407,0.003696,0,0,Within synthetic screening pattern
LOT-029,LOT029-P015,8.9422,9.0499,9.435,9.6859,10.962754,4.523805821003533,-0.44664914453639687,-0.42284175662864004,-0.3377143185295014,-0.2822521678697409,0.004487,0.004417,0,0,0,-0.0297,9.6455,0.004186,0,0,Within synthetic screening pattern
LOT-029,LOT029-P016,9.473,9.6567,9.9158,10.1533,10.962754,4.523805821003533,-0.3293143116539697,-0.2887069099951493,-0.23143212627277396,-0.17893208330070107,0.007654,0.003449,0,0,0,-0.1181,10.2217,0.004457,0,0,Within synthetic screening pattern
LOT-029,LOT029-P017,10.0046,10.1482,10.2547,10.3576,10.962754,4.523805821003533,-0.21180263652153167,-0.18005945264452256,-0.1565173281117823,-0.1337709937040925,0.005983,0.001454,0,0,0,-0.1441,10.6333,0.003742,0,0,Within synthetic screening pattern
LOT-029,LOT029-P018,10.189,10.3817,10.5201,10.6636,10.962754,4.523805821003533,-0.17104049789395148,-0.12844362092250514,-0.09784991167056888,-0.06612883307481073,0.008029,0.001958,0,0,0,-0.1521,10.7821,0.00353,0,0,Within synthetic screening pattern
LOT-029,LOT029-P019,11.1531,11.291,11.5015,11.7863,10.962754,4.523805821003533,0.04207651865078831,0.07255970149646786,0.11909131853066311,0.1820471595346482,0.005746,0.00344,0,0,0,-0.1272,11.7732,0.003691,0,0,Within synthetic screening pattern
LOT-029,LOT029-P020,10.2012,11.5562,16.2919,21.7519,10.962754,4.523805821003533,-0.16834365358128078,0.13118290737517857,1.1780227115976905,2.3849710679240874,0.056458,0.070803,0,1,0,-0.0123,22.2221,0.071553,1,1,Projected 168h drift above safety slope
LOT-029,LOT029-P021,11.6875,11.9204,12.0209,12.2737,10.962754,4.523805821003533,0.16020714165826563,0.21169034169277456,0.23390614935043041,0.28978830035396774,0.009704,0.002453,0,0,0,-0.0581,12.4209,0.004365,0,0,Within synthetic screening pattern
LOT-029,LOT029-P022,10.7471,10.9272,11.0624,11.1785,10.962754,4.523805821003533,-0.047670923229892595,-0.007859311696122738,0.022027028555769233,0.047691260088643585,0.007504,0.001745,0,0,0,-0.1544,11.2734,0.003133,0,0,Within synthetic screening pattern
LOT-029,LOT029-P023,11.0709,11.2365,11.4449,11.6029,10.962754,4.523805821003533,0.023905977462138107,0.06051232321445509,0.10657972934237127,0.1415060737195819,0.0069,0.002544,0,0,0,-0.1375,11.5997,0.003148,0,0,Within synthetic screening pattern
LOT-029,LOT029-P024,10.01,10.1546,10.4393,10.7687,10.962754,4.523805821003533,-0.21060895133395613,-0.17864471464443277,-0.11571097892169943,-0.04289618247959011,0.006025,0.004265,0,0,0,-0.1483,10.5752,0.003364,0,0,Within synthetic screening pattern
LOT-029,LOT029-P025,10.416,10.6494,10.8508,10.952,10.962754,4.523805821003533,-0.12086150945327521,-0.06926778301250955,-0.024747746572191642,-0.0023772019457755536,0.009725,0.002101,0,0,0,-0.1565,11.0104,0.003538,0,0,Within synthetic screening pattern
LOT-029,LOT029-P026,11.1744,11.3517,11.7007,11.8117,10.962754,4.523805821003533,0.04678494355733637,0.08597760721606693,0.1631250387834502,0.18766190097250346,0.007387,0.003194,0,0,0,-0.1261,11.8533,0.004041,0,0,Within synthetic screening pattern
LOT-029,LOT029-P027,9.7916,9.9998,10.3071,10.4849,10.962754,4.523805821003533,-0.2588868855870118,-0.2128636900215987,-0.144934160736049,-0.10563097067106132,0.008675,0.003369,0,0,0,-0.1403,10.4684,0.004029,0,0,Within synthetic screening pattern
LOT-029,LOT029-P028,11.2651,11.4301,11.6368,11.9445,10.962754,4.523805821003533,0.06683443365235545,0.10330814771716396,0.14899976406380605,0.21701771447436152,0.006875,0.003572,0,0,0,-0.1158,11.8862,0.003697,0,0,Within synthetic screening pattern
LOT-029,LOT029-P029,10.0024,10.191,10.5092,10.7046,10.962754,4.523805821003533,-0.21228895270906248,-0.17059839226892334,-0.10025938732697126,-0.057065667761737354,0.007858,0.003567,0,0,0,-0.1513,10.6924,0.004107,0,0,Within synthetic screening pattern
LOT-029,LOT029-P030,9.8979,10.0652,10.3475,10.6002,10.962754,4.523805821003533,-0.2353889716167746,-0.19840683608318355,-0.13600362711048372,-0.08014358138819815,0.006971,0.003715,0,0,0,-0.1465,10.4908,0.003529,0,0,Within synthetic screening pattern
LOT-029,LOT029-P031,9.5996,9.7362,9.8788,9.9678,10.962754,4.523805821003533,-0.3013290255896983,-0.27113321140028707,-0.23961108033579184,-0.21993738002204646,0.005692,0.001608,0,0,0,-0.1194,10.0988,0.002971,0,0,Within synthetic screening pattern
LOT-029,LOT029-P032,9.868,10.1476,10.2416,10.3903,10.962754,4.523805821003533,-0.2419984507109429,-0.18019208433203063,-0.1594131199557155,-0.12654256673488493,0.01165,0.001685,0,0,0,-0.1331,10.5032,0.003781,0,0,Within synthetic screening pattern
LOT-029,LOT029-P033,10.7143,10.9782,11.1896,11.395,10.962754,4.523805821003533,-0.05492145548035152,0.003414381742090892,0.05014494630754907,0.09554919399792286,0.010996,0.002894,0,0,0,-0.1461,11.4424,0.004334,0,0,Within synthetic screening pattern
LOT-029,LOT029-P034,10.2693,10.4249,10.665,10.8566,10.962754,4.523805821003533,-0.15328995704907805,-0.11889413942190095,-0.06581935913729146,-0.023465640259610333,0.006483,0.002998,0,0,0,-0.1502,10.8691,0.00357,0,0,Within synthetic screening pattern
LOT-029,LOT029-P035,10.5018,10.65,10.7696,10.9431,10.962754,4.523805821003533,-0.10189517813957492,-0.06913515132500107,-0.04269723494832759,-0.00434457197715021,0.006175,0.002035,0,0,0,-0.1541,11.0281,0.003133,0,0,Within synthetic screening pattern
LOT-029,LOT029-P036,10.7232,10.9651,11.3054,11.4454,10.962754,4.523805821003533,-0.05295408544897687,0.0005185898981576692,0.07574286199666938,0.106690255748628,0.010079,0.003335,0,0,0,-0.1476,11.4421,0.004279,0,0,Within synthetic screening pattern
LOT-029,LOT029-P037,11.2792,11.4684,11.7482,12.0409,10.962754,4.523805821003533,0.06995127830880254,0.11177447043645014,0.1736250473778651,0.23832720560071058,0.007883,0.003976,0,0,0,-0.1155,11.9791,0.004166,0,0,Within synthetic screening pattern
LOT-029,LOT029-P038,9.8299,10.0148,10.276,10.4015,10.962754,4.523805821003533,-0.250420562867726,-0.20954789783388908,-0.15180890320523424,-0.12406677523472809,0.007704,0.002685,0,0,0,-0.1429,10.3552,0.003127,0,0,Within synthetic screening pattern
LOT-029,LOT029-P039,10.6725,10.8511,10.9837,11.283,10.962754,4.523805821003533,-0.06416146304343645,-0.024681430728437204,0.004630172210918156,0.07079127899635572,0.007442,0.002999,0,0,0,-0.1533,11.3245,0.003881,0,0,Within synthetic screening pattern
LOT-029,LOT029-P040,9.2702,9.394,9.7121,10.0303,10.962754,4.523805821003533,-0.37414382203180724,-0.3467774838425752,-0.2764605841818744,-0.20612157923992194,0.005158,0.004419,0,0,0,-0.083,9.9821,0.004238,0,0,Within synthetic screening pattern
LOT-029,LOT029-P041,10.854,11.027,11.2183,11.3633,10.962754,4.523805821003533,-0.024040377572146943,0.014201758992773695,0.05648916202670039,0.08854181984122954,0.007208,0.002335,0,0,0,-0.1507,11.3979,0.003238,0,0,Within synthetic screening pattern
LOT-029,LOT029-P042,10.427,10.5907,10.9592,11.1177,10.962754,4.523805821003533,-0.11842992851562148,-0.08224358310708088,-0.0007856216956749858,0.03425124908779278,0.006821,0.00366,0,0,0,-0.1562,11.0867,0.003927,0,0,Within synthetic screening pattern
LOT-029,LOT029-P043,10.3082,12.06,16.6021,22.9103,10.962754,4.523805821003533,-0.1446910026422838,0.2425493143197278,1.2465932940395312,2.641038645940296,0.072992,0.075349,0,1,1,0.0211,23.3552,0.077661,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-029,LOT029-P044,10.588,10.7797,11.1171,11.4792,10.962754,4.523805821003533,-0.08284042570086884,-0.04046460154193637,0.03411861740028469,0.11416184081160119,0.007988,0.004858,0,0,0,-0.1569,11.3556,0.004569,0,0,Within synthetic screening pattern
LOT-029,LOT029-P045,11.3593,11.5613,11.7497,11.9133,10.962754,4.523805821003533,0.08765760859117327,0.13231027671899967,0.1739566265966361,0.21012086672392494,0.008417,0.002444,0,0,0,-0.1088,11.9268,0.003378,0,0,Within synthetic screening pattern
LOT-029,LOT029-P046,10.7995,10.9721,11.1461,11.2857,10.962754,4.523805821003533,-0.03608775585415931,0.0020659595857555413,0.040529148963190445,0.07138812159014368,0.007192,0.002178,0,0,0,-0.153,11.5268,0.004329,0,0,Within synthetic screening pattern
LOT-029,LOT029-P047,9.0227,9.1971,9.5735,9.6555,10.962754,4.523805821003533,-0.4288543931290204,-0.3903027826265801,-0.3070985039963138,-0.2889721733701663,0.007267,0.003183,0,0,0,-0.0524,9.5992,0.003432,0,0,Within synthetic screening pattern
LOT-029,LOT029-P048,10.2785,10.4702,10.6973,10.9612,10.962754,4.523805821003533,-0.15125627117394935,-0.1088804470150169,-0.05867935329308927,-0.00034351607064685407,0.007988,0.00341,0,0,0,-0.1551,10.9478,0.003984,0,0,Within synthetic screening pattern
LOT-029,LOT029-P049,9.9555,10.2013,10.5885,10.7459,10.962754,4.523805821003533,-0.2226563296159685,-0.16832154830002943,-0.0827298992946117,-0.04793618660490916,0.010242,0.003782,0,0,0,-0.1437,10.6823,0.004326,0,0,Within synthetic screening pattern
LOT-029,LOT029-P050,11.11,12.3673,17.3506,24.8466,10.962754,4.523805821003533,0.03254914243143508,0.3104788436052775,1.4120513242062542,3.0690632068111383,0.052388,0.086662,0,1,1,0.055,18.9564,0.046705,1,1,Dynamic lot outlier + projected drift above safety slope
LOT-029,LOT029-P051,9.8439,10.0466,10.4252,10.6567,10.962754,4.523805821003533,-0.24732582349253024,-0.20251841839594403,-0.11882782357814652,-0.06765409748115725,0.008446,0.004237,0,0,0,-0.1426,10.5475,0.004188,0,0,Within synthetic screening pattern
LOT-029,LOT029-P052,10.1537,10.3016,10.5402,10.8248,10.962754,4.523805821003533,-0.17884366217569528,-0.14614995120487587,-0.09340675013903738,-0.03049511969755539,0.006162,0.003633,0,0,0,-0.1519,10.7994,0.003843,0,0,Within synthetic screening pattern
LOT-029,LOT029-P053,9.6555,9.8715,10.1892,10.3935,10.962754,4.523805821003533,-0.2889721733701663,-0.24122476586714414,-0.17099628733144878,-0.12583519773484023,0.009,0.003625,0,0,0,-0.1365,10.3658,0.004228,0,0,Within synthetic screening pattern
LOT-029,LOT029-P054,9.9872,10.1064,10.371,10.4482,10.962754,4.523805821003533,-0.21564895545927518,-0.1892994602076071,-0.13080888601640484,-0.11374360889032477,0.004967,0.002374,0,0,0,-0.1434,10.4959,0.003028,0,0,Within synthetic screening pattern
LOT-029,LOT029-P055,10.0921,11.417,15.7602,24.1575,10.962754,4.523805821003533,-0.19246051542655726,0.10041235587323073,1.0604889311840011,2.9167357137077468,0.055204,0.088476,0,1,0,-0.0213,23.7096,0.081057,1,1,Projected 168h drift above safety slope
LOT-029,LOT029-P056,10.3368,10.469,10.7249,10.9608,10.962754,4.523805821003533,-0.13836889220438342,-0.10914571039003385,-0.052578295667703175,-0.00043193719565224486,0.005508,0.003415,0,0,0,-0.1536,10.9111,0.003418,0,0,Within synthetic screening pattern
LOT-029,LOT029-P057,11.0085,11.2339,11.5897,11.6534,10.962754,4.523805821003533,0.010112281961264949,0.059937585901918874,0.13858817659439732,0.1526692407515384,0.009392,0.002913,0,0,0,-0.1358,11.6297,0.003698,0,0,Within synthetic screening pattern
LOT-029,LOT029-P058,10.8333,10.9705,11.0999,11.4219,10.962754,4.523805821003533,-0.02861617079118652,0.0017122750857331932,0.030316509025043858,0.10149551465454952,0.005717,0.003135,0,0,0,-0.1501,11.4582,0.00372,0,0,Within synthetic screening pattern
LOT-029,LOT029-P059,9.2928,9.547,9.7233,9.9309,10.962754,4.523805821003533,-0.36914802846899125,-0.3129564035279343,-0.2739847926817176,-0.228094228803813,0.010592,0.002666,0,0,0,-0.0872,9.9468,0.003893,0,0,Within synthetic screening pattern
LOT-029,LOT029-P060,11.5579,11.7566,12.0772,12.2674,10.962754,4.523805821003533,0.13155869715645227,0.17548189100298262,0.24635142269496824,0.2883956676351297,0.008279,0.003547,0,0,0,-0.0766,12.1601,0.003585,0,0,Within synthetic screening pattern
LOT-029,LOT029-P061,9.4929,9.6382,9.8213,10.1195,10.962754,4.523805821003533,-0.32491536068494126,-0.29279638702665844,-0.2523216170553462,-0.18640366836367386,0.006054,0.003342,0,0,0,-0.1139,10.0992,0.003609,0,0,Within synthetic screening pattern
LOT-029,LOT029-P062,11.9096,12.1287,12.4198,12.5816,10.962754,4.523805821003533,0.20930297131762313,0.257735642539439,0.32208411626226213,0.3578504613270259,0.009129,0.003145,0,0,0,-0.0116,12.6111,0.004176,0,0,Within synthetic screening pattern
LOT-029,LOT029-P063,10.5757,10.7229,11.0178,11.258,10.962754,4.523805821003533,-0.0855593752947909,-0.053020401292731306,0.012168073117644996,0.06526495868350583,0.006133,0.003716,0,0,0,-0.1566,11.256,0.004049,0,0,Within synthetic screening pattern
LOT-029,LOT029-P064,10.0447,10.1419,10.3772,10.6446,10.962754,4.523805821003533,-0.20293841873972043,-0.1814520853633606,-0.12943835857881814,-0.0703288365125766,0.00405,0.003491,0,0,0,-0.138,10.6239,0.003448,0,0,Within synthetic screening pattern
LOT-029,LOT029-P065,10.2873,10.4857,10.6358,10.8762,10.962754,4.523805821003533,-0.14931100642382605,-0.10545412842105015,-0.07227410126269991,-0.019133005134335978,0.008267,0.002712,0,0,0,-0.1534,10.9047,0.003675,0,0,Within synthetic screening pattern
LOT-029,LOT029-P066,10.9286,11.1449,11.6266,11.9282,10.962754,4.523805821003533,-0.007549837758603086,0.04026388558817349,0.14674502537616346,0.2134145536303836,0.009013,0.00544,0,0,0,-0.1381,11.4129,0.002883,0,0,Within synthetic screening pattern
LOT-029,LOT029-P067,11.5509,11.7057,11.9787,12.0772,10.962754,4.523805821003533,0.1300113274688544,0.16423030284602033,0.2245777206623401,0.24635142269496824,0.00645,0.00258,0,0,0,-0.0762,12.1951,0.003835,0,0,Within synthetic screening pattern
LOT-029,LOT029-P068,10.4973,11.7309,16.9721,23.6996,10.962754,4.523805821003533,-0.10288991579588792,0.16980083372137292,1.3283828346697084,2.81551563085759,0.0514,0.083116,0,1,1,0.001,23.2419,0.075861,1,1,Dynamic lot outlier + projected drift above safety slope
