component_id,lot_id,value_0h,value_24h,value_96h,value_168h,defect_type,is_defect,flag_static_limit,delta_24h,delta_96h,delta_168h,delta_late,drift_acceleration,z_value_168h,z_delta_24h,z_delta_168h,z_delta_late,max_lot_zscore,flag_dynamic_pat,iso_forest_score,flag_isolation_forest,flag_dynamic_ensemble,pred_value_168h,pred_drift_delta_168h,pred_safety_slope,flag_early_24h_rejection,flag_master_screened
COMP_01386,Lot_A,8.822,9.034,9.402,9.826,Healthy,0,0,0.21200000000000152,0.5800000000000001,1.0040000000000013,0.42400000000000126,0.056000000000002714,0.2401328358346003,-0.42499999999999094,-0.2566887910558639,0.5686882874018472,0.5686882874018472,0,0.18135568224374582,0,0,9.797,0.975,0.0058,0,0
COMP_01387,Lot_C,10.27,10.509,11.023,11.463,Healthy,0,0,0.23900000000000077,0.7530000000000001,1.1929999999999996,0.4399999999999995,-0.07399999999999984,0.29579336796469746,-0.22000000000000242,0.6182831961868828,0.8264886771051244,0.8264886771051244,0,0.18595160938413635,0,0,11.332,1.062,0.00632,0,0
COMP_01388,Lot_A,8.377,9.419,16.938,35.564,Latent Defect,1,0,1.0419999999999998,8.560999999999998,27.186999999999998,18.626,11.107000000000003,30.53689229029991,7.874999999999992,142.74081368162183,161.05340467946652,161.05340467946652,1,-0.045365929452682585,1,1,36.069,27.692,0.16483,1,1
COMP_01389,Lot_C,11.951,12.112,12.694,12.976,Healthy,0,0,0.1609999999999996,0.7430000000000003,1.0250000000000004,0.28200000000000003,-0.3000000000000007,1.8443586473092932,-1.0000000000000142,-0.24015958860150954,-0.6744907594765952,1.8443586473092932,0,0.1558846759572985,0,0,12.933,0.982,0.00585,0,0
COMP_01390,Lot_B,12.479,30.223,63.947,125.933,Gross Failure,1,1,17.744,51.468,113.45400000000001,61.986000000000004,28.262,87.60546066465477,174.88,606.5128827734975,585.4769789653758,606.5128827734975,1,-0.22933827868285583,1,1,130.798,118.319,0.70428,1,1
COMP_01391,Lot_A,8.683,8.879,9.437,9.781,Healthy,0,0,0.19599999999999973,0.7539999999999996,1.0980000000000008,0.3440000000000012,-0.21399999999999864,0.187162357341674,-0.5850000000000088,0.2566887910558736,-0.13666152642988488,0.2566887910558736,0,0.18472479293822963,0,0,9.704,1.021,0.00608,0,0
COMP_01392,Lot_A,7.389,7.568,7.644,7.999,Healthy,0,0,0.17899999999999938,0.2549999999999999,0.6099999999999994,0.35499999999999954,0.278999999999999,-1.9104685909782113,-0.7550000000000123,-2.408505465013596,-0.0396759270280364,-0.0396759270280364,0,0.02188192626912966,0,0,8.502,1.113,0.00662,0,0
COMP_01393,Lot_A,9.543,9.709,10.23,10.623,Healthy,0,0,0.16600000000000037,0.6870000000000012,1.08,0.3929999999999989,-0.1280000000000019,1.1782988660315392,-0.8850000000000025,0.15838244554511102,0.29536523454203045,1.1782988660315392,0,0.1937808822752461,0,0,10.554,1.011,0.00602,0,0
COMP_01394,Lot_B,12.173,12.546,12.963,13.514,Healthy,0,0,0.37299999999999933,0.7899999999999991,1.3409999999999993,0.5510000000000002,0.13400000000000034,-0.46141121641314214,1.169999999999991,1.5594226359098644,1.8524746210976375,1.8524746210976375,0,0.11676515134600163,0,0,13.19,1.017,0.00605,0,0
COMP_01395,Lot_A,7.191,7.42,7.852,8.198,Healthy,0,0,0.2290000000000001,0.6610000000000005,1.0070000000000006,0.3460000000000001,-0.0860000000000003,-1.6762213638650472,-0.2550000000000052,-0.24030440013740834,-0.11902778108410136,-0.11902778108410136,0,0.11365960521630691,0,0,8.317,1.126,0.0067,0,0
COMP_01396,Lot_C,10.645,11.167,11.671,12.024,Healthy,0,0,0.5220000000000002,1.0259999999999998,1.3789999999999996,0.35299999999999976,-0.1509999999999998,0.8699804940138165,2.6099999999999923,1.5687019936311781,0.0,2.6099999999999923,0,0.10205835850470196,0,0,14.677,4.032,0.024,0,0
COMP_01397,Lot_B,11.794,11.893,12.483,12.779,Healthy,0,0,0.0990000000000002,0.6890000000000001,0.9849999999999994,0.2959999999999994,-0.2940000000000005,-1.0371960110882847,-1.5700000000000003,-0.3615270470794508,-0.5699921911069913,-0.3615270470794508,0,0.1502146549741879,0,0,12.85,1.056,0.00629,0,0
COMP_01398,Lot_A,10.583,10.903,11.394,11.783,Healthy,0,0,0.3200000000000003,0.8109999999999999,1.1999999999999993,0.38899999999999935,-0.10200000000000031,2.5437600894047527,0.6549999999999967,0.8137580822834992,0.26009774385044776,2.5437600894047527,0,0.1788044751390817,0,0,11.672,1.089,0.00648,0,0
COMP_01399,Lot_B,13.444,13.639,13.879,14.174,Healthy,0,0,0.1949999999999985,0.4349999999999987,0.7299999999999986,0.29499999999999993,0.054999999999999716,0.055620027784945576,-0.6100000000000172,-1.7374881964116897,-0.5794920609587689,0.055620027784945576,0,0.1278561935092124,0,0,14.49,1.046,0.00623,0,0
COMP_01400,Lot_C,9.983,10.182,10.477,10.753,Healthy,0,0,0.19899999999999984,0.4939999999999998,0.7699999999999996,0.2759999999999998,-0.019000000000000128,-0.43089622115272513,-0.6200000000000117,-1.5431531012267576,-0.7314899785872957,-0.43089622115272513,0,0.17585245035958696,0,0,10.98,0.997,0.00593,0,0
COMP_01401,Lot_A,9.329,9.638,10.109,10.518,Healthy,0,0,0.3089999999999993,0.7799999999999994,1.189,0.4090000000000007,-0.06199999999999939,1.0547010828813794,0.5449999999999866,0.7536819822491507,0.43643519730839253,1.0547010828813794,0,0.1904543670277981,0,0,10.381,1.052,0.00626,0,0
COMP_01402,Lot_A,7.594,7.781,8.268,8.518,Healthy,0,0,0.1869999999999994,0.6740000000000004,0.9240000000000004,0.25,-0.237000000000001,-1.299542405693126,-0.6750000000000123,-0.6936058822147975,-0.9654475576821798,-0.6750000000000123,0,0.14510062379818295,0,0,8.727,1.133,0.00674,0,0
COMP_01403,Lot_A,8.587,8.736,8.988,9.411,Healthy,0,0,0.1490000000000009,0.4009999999999998,0.8239999999999998,0.42300000000000004,0.17100000000000115,-0.24837268804461066,-1.054999999999997,-1.2397522461634607,0.5598714147289398,0.5598714147289398,0,0.13813946654373804,0,0,9.575,0.988,0.00588,0,0
COMP_01404,Lot_C,10.924,11.124,11.391,11.521,Healthy,0,0,0.20000000000000107,0.4670000000000005,0.5970000000000013,0.13000000000000078,-0.13699999999999868,0.35515674285034776,-0.6099999999999994,-2.4271447784195614,-2.118470976947614,0.35515674285034776,0,0.1251664052513065,0,0,11.914,0.99,0.00589,0,0
COMP_01405,Lot_B,15.026,15.285,15.662,15.976,Healthy,0,0,0.25900000000000034,0.636000000000001,0.9500000000000011,0.31400000000000006,-0.06300000000000061,1.4672720005803315,0.030000000000001137,-0.550384459732886,-0.3989945337748939,1.4672720005803315,0,0.08767790916647711,0,0,16.076,1.05,0.00625,0,0
COMP_01406,Lot_B,10.895,12.219,24.719,40.763,Latent Defect,1,0,1.3239999999999998,13.824000000000002,29.868,16.043999999999997,3.543999999999995,20.884928742910628,10.679999999999996,155.48900580061832,149.033958234769,155.48900580061832,1,-0.05456743155750332,1,1,39.888,28.993,0.17258,1,1
COMP_01407,Lot_C,12.145,12.386,13.036,13.417,Healthy,0,0,0.24099999999999966,0.891,1.2720000000000002,0.3810000000000002,-0.26900000000000013,2.2957249977329313,-0.2000000000000135,1.0219556961766674,0.2659963558499303,2.2957249977329313,0,0.14093129657517012,0,0,13.121,0.976,0.00581,0,0
COMP_01408,Lot_C,10.276,10.673,11.217,11.604,Healthy,0,0,0.39700000000000024,0.9410000000000007,1.3279999999999994,0.3869999999999987,-0.1570000000000018,0.4401077793246365,1.3599999999999923,1.3081032911061286,0.32299557496061404,1.3599999999999923,0,0.14101556436763968,0,0,11.421,1.145,0.00682,0,0
COMP_01409,Lot_B,10.865,21.343,58.636,130.378,Gross Failure,1,1,10.478,47.771,119.51299999999999,71.74199999999999,34.448999999999984,91.08758775626157,102.21999999999998,639.2067988668464,678.157709239369,678.157709239369,1,-0.21912450122753158,1,1,122.825,111.96,0.66643,1,1
COMP_01410,Lot_C,10.116,11.197,17.939,33.98,Latent Defect,1,0,1.0809999999999995,7.823,23.863999999999997,16.040999999999997,9.298999999999996,23.342088407622477,8.199999999999985,116.4620711362924,149.0339582347727,149.0339582347727,1,-0.0494330039468347,1,1,37.178,27.062,0.16108,1,1
COMP_01411,Lot_A,8.605,8.786,9.121,9.465,Healthy,0,0,0.18099999999999916,0.516,0.8599999999999994,0.3439999999999994,0.008999999999998565,-0.1848081138530987,-0.7350000000000145,-1.0431395551419451,-0.13666152642990054,-0.13666152642990054,0,0.1714329484001278,0,0,9.607,1.002,0.00596,0,0
COMP_01412,Lot_A,9.659,9.964,10.448,10.817,Healthy,0,0,0.3049999999999997,0.7889999999999997,1.1579999999999995,0.3689999999999998,-0.11500000000000021,1.4066604844232673,0.504999999999991,0.5843766094250629,0.08376029039251867,1.4066604844232673,0,0.19085038503901908,0,0,10.818,1.159,0.0069,0,0
COMP_01413,Lot_A,8.941,9.182,9.583,10.007,Healthy,0,0,0.24099999999999966,0.6419999999999995,1.065999999999999,0.4239999999999995,0.022999999999999687,0.45319187155059204,-0.13500000000000956,0.08192195459229246,0.5686882874018315,0.5686882874018315,0,0.18597367964495376,0,0,9.925,0.984,0.00586,0,0
COMP_01414,Lot_A,8.32,8.475,9.098,9.261,Healthy,0,0,0.15499999999999936,0.7780000000000005,0.940999999999999,0.16299999999999848,-0.46000000000000263,-0.42494094968769897,-0.9950000000000125,-0.600761000343533,-1.732515480224201,-0.42494094968769897,0,0.14132519758765216,0,0,9.333,1.013,0.00603,0,0
COMP_01415,Lot_B,14.67,14.961,15.294,15.647,Healthy,0,0,0.29100000000000037,0.6240000000000006,0.9770000000000003,0.35299999999999976,0.019999999999999574,1.2095397591543144,0.3500000000000014,-0.40469445568594753,-0.028499609555366442,1.2095397591543144,0,0.1156922604963232,0,0,15.644,0.974,0.0058,0,0
COMP_01416,Lot_C,9.614,9.929,10.473,10.869,Healthy,0,0,0.3149999999999995,0.859,1.254999999999999,0.395999999999999,-0.14800000000000146,-0.31216947138142814,0.5399999999999849,0.9350894620016449,0.40849440362666484,0.9350894620016449,0,0.17578114471059286,0,0,10.754,1.14,0.00679,0,0
COMP_01417,Lot_A,9.097,9.338,9.999,10.472,Healthy,0,0,0.24099999999999966,0.902000000000001,1.375,0.472999999999999,-0.1880000000000024,1.0005534826441644,-0.13500000000000956,1.7695142191936586,1.0007150483737626,1.7695142191936586,0,0.15574323011525926,0,0,10.099,1.002,0.00596,0,0
COMP_01418,Lot_A,8.118,8.433,8.97,9.294,Healthy,0,0,0.3149999999999995,0.8520000000000003,1.1760000000000002,0.32399999999999984,-0.21300000000000097,-0.3860959321262182,0.6049999999999889,0.6826829549358254,-0.31299897988782965,0.6826829549358254,0,0.17167961743271637,0,0,9.174,1.056,0.00629,0,0
COMP_01419,Lot_B,12.628,12.975,13.423,13.799,Healthy,0,0,0.34699999999999953,0.7949999999999999,1.1709999999999994,0.37599999999999945,-0.07200000000000095,-0.23814772460033148,0.909999999999993,0.6421152030217083,0.18999739703563565,0.909999999999993,0,0.16173171597260544,0,0,13.749,1.121,0.00667,0,0
COMP_01420,Lot_C,11.261,11.714,12.1,12.428,Healthy,0,0,0.4530000000000012,0.8390000000000004,1.1670000000000016,0.3280000000000012,-0.05799999999999805,1.2834771052862677,1.9200000000000017,0.4854289556839268,-0.23749674629456316,1.9200000000000017,0,0.1442343412148116,0,0,12.346,1.085,0.00646,0,0
COMP_01421,Lot_A,8.559,8.817,9.312,9.613,Healthy,0,0,0.2580000000000009,0.7530000000000001,1.0540000000000003,0.30100000000000016,-0.19399999999999906,-0.010594095698585675,0.03500000000000281,0.01638439091846043,-0.5157870513644497,0.03500000000000281,0,0.1853895921312933,0,0,9.661,1.102,0.00656,0,0
COMP_01422,Lot_B,11.607,11.997,12.521,12.829,Healthy,0,0,0.39000000000000057,0.9140000000000015,1.2220000000000013,0.30799999999999983,-0.21600000000000108,-0.9980269774369139,1.3400000000000034,0.9173074328881656,-0.4559937528855931,1.3400000000000034,0,0.1386641325970755,0,0,12.765,1.158,0.00689,0,0
COMP_01423,Lot_A,8.85,9.246,9.602,9.973,Healthy,0,0,0.3960000000000008,0.7520000000000007,1.123000000000001,0.37100000000000044,0.015000000000000568,0.4131697322448267,1.4150000000000018,0.39322538204304064,0.10139403573831784,1.4150000000000018,0,0.17024905155205344,0,0,9.997,1.147,0.00683,0,0
COMP_01424,Lot_A,7.388,7.629,8.153,8.391,Healthy,0,0,0.24099999999999966,0.7650000000000006,1.0030000000000001,0.23799999999999955,-0.28600000000000136,-1.449036867217608,-0.13500000000000956,-0.2621502546953572,-1.0712500297569436,-0.13500000000000956,0,0.12671846599544329,0,0,8.573,1.185,0.00705,0,0
COMP_01425,Lot_C,9.832,10.146,10.666,10.9,Healthy,0,0,0.31400000000000006,0.8339999999999996,1.0679999999999996,0.23399999999999999,-0.2859999999999996,-0.2804407710115119,0.5299999999999905,-0.02043911392353099,-1.1304845123621827,0.5299999999999905,0,0.1766376955955824,0,0,10.935,1.103,0.00657,0,0
COMP_01426,Lot_C,10.336,10.631,11.094,11.553,Healthy,0,0,0.29499999999999993,0.7579999999999991,1.2170000000000005,0.4590000000000014,-0.003999999999997783,0.3879089496838091,0.3399999999999892,0.7409178797280869,1.0069862042890207,1.0069862042890207,0,0.1818347809890029,0,0,11.416,1.08,0.00643,0,0
COMP_01427,Lot_A,8.028,8.311,8.622,8.812,Healthy,0,0,0.2829999999999995,0.5939999999999994,0.7839999999999989,0.1899999999999995,-0.12100000000000044,-0.9534686128726753,0.2849999999999886,-1.45821079174293,-1.4944599180559828,0.2849999999999886,0,0.14463968197277155,0,0,9.138,1.11,0.00661,0,0
COMP_01428,Lot_C,10.703,11.907,20.712,36.049,Latent Defect,1,0,1.2040000000000006,10.009,25.346,15.337,6.532,25.459723280698466,9.429999999999996,124.03476284496148,142.34604985911747,142.34604985911747,1,-0.02272759088198384,1,1,38.84,28.137,0.16748,1,1
COMP_01429,Lot_B,13.91,14.808,25.798,44.925,Latent Defect,1,0,0.8979999999999997,11.887999999999998,31.014999999999997,19.127,8.137,24.145359104050687,6.419999999999995,161.67813300957548,178.32205698781544,178.32205698781544,1,-0.09081410275151891,1,1,43.113,29.203,0.17383,1,1
COMP_01430,Lot_C,8.688,8.948,9.717,10.185,Healthy,0,0,0.2599999999999998,1.029,1.4969999999999999,0.46799999999999997,-0.30100000000000016,-1.0122478924466636,-0.010000000000012221,2.1716558543754103,1.0924850329550546,2.1716558543754103,0,0.11529756464555746,0,0,9.801,1.113,0.00662,0,0
COMP_01431,Lot_B,12.089,12.397,12.677,12.889,Healthy,0,0,0.30799999999999983,0.5879999999999992,0.7999999999999989,0.21199999999999974,-0.06799999999999962,-0.9510241370552706,0.519999999999996,-1.3597733711048001,-1.3679812586567455,0.519999999999996,0,0.15255906081719411,0,0,13.167,1.078,0.00642,0,0
COMP_01432,Lot_B,12.926,13.22,13.767,14.2,Healthy,0,0,0.2940000000000005,0.8409999999999993,1.2739999999999991,0.43299999999999983,-0.11399999999999899,0.07598792528365797,0.38000000000000256,1.1978955888304135,0.7314899785872605,1.1978955888304135,0,0.15204795842275132,0,0,13.905,0.979,0.00583,0,0
COMP_01433,Lot_B,13.544,13.665,14.108,14.555,Healthy,0,0,0.12099999999999866,0.5640000000000001,1.0109999999999992,0.4469999999999992,0.003999999999997783,0.35408806420838723,-1.3500000000000156,-0.22123296910832208,0.8644881565122139,0.8644881565122139,0,0.14268224870293716,0,0,14.49,0.946,0.00563,0,0
COMP_01434,Lot_B,13.488,13.752,14.242,14.623,Healthy,0,0,0.2640000000000011,0.7540000000000013,1.1349999999999998,0.38099999999999845,-0.10900000000000176,0.4073579499742505,0.08000000000000895,0.44786186429245384,0.23749674629454035,0.44786186429245384,0,0.1619292229983293,0,0,14.544,1.056,0.00629,0,0
COMP_01435,Lot_A,6.928,7.27,7.707,8.128,Healthy,0,0,0.34199999999999964,0.7789999999999999,1.2000000000000002,0.42100000000000026,-0.016000000000000014,-1.7586198859651552,0.8749999999999902,0.813758082283504,0.5422376693831484,0.8749999999999902,0,0.08706346407998294,0,0,8.256,1.328,0.0079,0,0
COMP_01436,Lot_A,6.655,7.038,7.35,7.954,Healthy,0,0,0.383,0.6949999999999994,1.2989999999999995,0.6040000000000001,0.2920000000000007,-1.9634390694711377,1.284999999999994,1.354442982592674,2.1557253685232327,2.1557253685232327,0,0.029737504599475106,0,0,8.256,1.601,0.00953,0,0
COMP_01437,Lot_A,10.195,10.339,10.887,11.136,Healthy,0,0,0.14400000000000013,0.6920000000000002,0.940999999999999,0.24899999999999878,-0.29900000000000126,1.7821623208508999,-1.1050000000000049,-0.600761000343533,-0.9742644303550873,1.7821623208508999,0,0.16411776231935682,0,0,11.111,0.916,0.00545,0,0
COMP_01438,Lot_C,9.425,9.625,10.129,10.511,Healthy,0,0,0.1999999999999993,0.7039999999999988,1.0859999999999985,0.3819999999999997,-0.12199999999999989,-0.6785847853307775,-0.6100000000000172,0.071536898732363,0.2754962257017081,0.2754962257017081,0,0.19637841258157573,0,0,10.394,0.969,0.00577,0,0
COMP_01439,Lot_A,7.539,7.824,8.249,8.417,Healthy,0,0,0.28500000000000014,0.7100000000000009,0.8780000000000001,0.16799999999999926,-0.25700000000000145,-1.4184317018661396,0.3049999999999953,-0.9448332096311827,-1.688431116859711,0.3049999999999953,0,0.12347715443574958,0,0,8.727,1.188,0.00707,0,0
COMP_01440,Lot_B,12.523,12.905,13.307,13.474,Healthy,0,0,0.3819999999999997,0.7840000000000007,0.9510000000000005,0.16699999999999982,-0.2350000000000012,-0.4927464433342377,1.2599999999999945,-0.5449885336570762,-1.795475401986972,1.2599999999999945,0,0.12603300033057485,0,0,13.673,1.15,0.00685,0,0
COMP_01441,Lot_C,10.733,10.909,11.385,11.717,Healthy,0,0,0.17600000000000016,0.6519999999999992,0.984,0.33200000000000074,-0.14399999999999835,0.5557640097052983,-0.8500000000000085,-0.44966050631772714,-0.19949726688743508,0.5557640097052983,0,0.1880095120716742,0,0,11.771,1.038,0.00618,0,0
COMP_01442,Lot_A,9.909,10.146,10.458,10.761,Healthy,0,0,0.2370000000000001,0.5489999999999995,0.8519999999999985,0.30299999999999905,-0.009000000000000341,1.34074166674318,-0.17500000000000515,-1.0868312642578428,-0.49815330601866614,1.34074166674318,0,0.18903818897077318,0,0,10.945,1.036,0.00617,0,0
COMP_01443,Lot_B,11.648,11.882,12.544,13.019,Healthy,0,0,0.23399999999999999,0.8960000000000008,1.3710000000000004,0.47499999999999964,-0.18700000000000117,-0.8491846495617072,-0.22000000000000242,1.721300418184251,1.1304845123621377,1.721300418184251,0,0.13562669129312738,0,0,12.736,1.088,0.00648,0,0
COMP_01444,Lot_B,15.245,15.534,16.001,16.251,Healthy,0,0,0.2890000000000015,0.756000000000002,1.006000000000002,0.25,-0.21700000000000053,1.6827016856628683,0.3300000000000125,-0.24821259948737054,-1.0069862042889954,1.6827016856628683,0,0.062029477332741556,0,0,16.174,0.929,0.00553,0,0
COMP_01445,Lot_C,10.243,10.482,11.026,11.263,Healthy,0,0,0.238999999999999,0.7829999999999995,1.0199999999999996,0.2370000000000001,-0.3070000000000004,0.09109207525556479,-0.22000000000002018,-0.2657084810059301,-1.1019849028068325,0.09109207525556479,0,0.1795907098243375,0,0,11.32,1.077,0.00641,0,0
COMP_01446,Lot_A,8.542,8.666,9.157,9.574,Healthy,0,0,0.12400000000000055,0.6150000000000002,1.032,0.4169999999999998,-0.07399999999999984,-0.056501843725788176,-1.3050000000000006,-0.10376780915024617,0.5069701786915579,0.5069701786915579,0,0.16697242947229368,0,0,9.575,1.033,0.00615,0,0
COMP_01447,Lot_B,11.216,11.359,11.654,11.986,Healthy,0,0,0.14300000000000068,0.4380000000000006,0.7700000000000014,0.33200000000000074,0.03700000000000081,-1.6584168847990168,-1.1299999999999955,-1.5216511533791677,-0.22799687644279654,-0.22799687644279654,0,0.15002224944779646,0,0,12.241,1.025,0.0061,0,0
COMP_01448,Lot_C,8.742,9.103,9.605,10.015,Healthy,0,0,0.3609999999999989,0.8629999999999995,1.2729999999999997,0.41000000000000014,-0.09200000000000053,-1.186243991249427,0.9999999999999787,1.0270654746575478,0.5414925815516385,1.0270654746575478,0,0.1618808655106782,0,0,9.861,1.119,0.00666,0,0
COMP_01449,Lot_C,8.57,8.923,9.451,9.733,Healthy,0,0,0.35299999999999976,0.8810000000000002,1.1630000000000003,0.28200000000000003,-0.24600000000000044,-1.474872813969305,0.9199999999999875,0.4649898417603867,-0.6744907594765952,0.9199999999999875,0,0.16219878761844259,0,0,9.788,1.218,0.00725,0,0
COMP_01450,Lot_B,11.304,11.548,11.942,12.25,Healthy,0,0,0.24399999999999977,0.6379999999999999,0.9459999999999997,0.30799999999999983,-0.0860000000000003,-1.4516043871197821,-0.12000000000000455,-0.5719681640361439,-0.4559937528855931,-0.12000000000000455,0,0.18132033686838522,0,0,12.432,1.128,0.00671,0,0
COMP_01451,Lot_B,12.224,12.532,12.67,13.163,Healthy,0,0,0.30799999999999983,0.44599999999999973,0.9390000000000001,0.4930000000000003,0.3550000000000004,-0.7363778326457607,0.519999999999996,-0.6097396465668309,1.301482169694235,1.301482169694235,0,0.11181659329399934,0,0,13.22,0.996,0.00593,0,0
COMP_01452,Lot_B,14.098,14.365,14.797,15.256,Healthy,0,0,0.26699999999999946,0.6989999999999998,1.1579999999999995,0.45899999999999963,0.026999999999999247,0.9032379160005989,0.10999999999999233,0.5719681640361439,0.9784865947336122,0.9784865947336122,0,0.14118561369807897,0,0,15.01,0.912,0.00543,0,0
COMP_01453,Lot_C,9.962,11.106,22.314,45.548,Latent Defect,1,0,1.1440000000000001,12.352,35.586,23.234,12.026000000000002,35.18201117791876,8.829999999999991,176.35889448920653,217.36652207864836,217.36652207864836,1,-0.06283550940557736,1,1,37.691,27.729,0.16505,1,1
COMP_01454,Lot_B,11.932,12.216,12.536,12.936,Healthy,0,0,0.2839999999999989,0.6039999999999992,1.0039999999999996,0.40000000000000036,0.08000000000000007,-0.9142052454229821,0.2799999999999869,-0.2590044516390091,0.4179942734784322,0.4179942734784322,0,0.16965677004312746,0,0,13.033,1.101,0.00655,0,0
COMP_01455,Lot_A,7.877,8.224,8.662,9.017,Healthy,0,0,0.3470000000000004,0.785000000000001,1.1399999999999997,0.35499999999999865,-0.08300000000000196,-0.7121586552937884,0.924999999999998,0.4860702639143051,-0.039675927028044226,0.924999999999998,0,0.1625301824405318,0,0,9.037,1.16,0.0069,0,0
COMP_01456,Lot_C,11.468,24.269,62.693,117.626,Gross Failure,1,1,12.800999999999998,51.224999999999994,106.158,54.93300000000001,16.509000000000007,108.95431005736333,125.39999999999996,536.9661814421034,518.5028965103198,536.9661814421034,1,-0.1960318487660011,1,1,117.643,106.175,0.63199,1,1
COMP_01457,Lot_B,14.316,14.709,15.127,15.258,Healthy,0,0,0.3929999999999989,0.8109999999999999,0.9419999999999984,0.13099999999999845,-0.2870000000000026,0.9048046773466528,1.3699999999999868,-0.5935518683394019,-2.137470716651167,1.3699999999999868,0,0.07776932546539822,0,0,15.281,0.965,0.00574,0,0
COMP_01458,Lot_B,12.243,12.688,13.067,13.594,Healthy,0,0,0.4450000000000003,0.8239999999999998,1.350999999999999,0.5269999999999992,0.1479999999999997,-0.39874076257094965,1.8900000000000006,1.61338189666799,1.6244777446548408,1.8900000000000006,0,0.10310713125880289,0,0,13.399,1.156,0.00688,0,0
COMP_01459,Lot_A,8.015,8.214,8.758,9.174,Healthy,0,0,0.19899999999999984,0.7429999999999986,1.158999999999999,0.41600000000000037,-0.12799999999999834,-0.5273505414406897,-0.5550000000000077,0.5898380730645464,0.49815330601866614,0.5898380730645464,0,0.16784857690038862,0,0,9.072,1.057,0.00629,0,0
COMP_01460,Lot_B,13.937,14.188,14.762,15.208,Healthy,0,0,0.2510000000000012,0.8250000000000011,1.2710000000000008,0.44599999999999973,-0.1280000000000001,0.8656356436952835,-0.04999999999999005,1.1817078106029844,0.8549882866604364,1.1817078106029844,0,0.13251500780786085,0,0,14.937,1.0,0.00595,0,0
COMP_01461,Lot_B,14.264,14.464,15.038,15.336,Healthy,0,0,0.20000000000000107,0.7740000000000009,1.072000000000001,0.29800000000000004,-0.2759999999999998,0.9659083698427914,-0.5599999999999916,0.10791852151626098,-0.5509924514034193,0.9659083698427914,0,0.1301237673714828,0,0,15.239,0.975,0.0058,0,0
COMP_01462,Lot_B,12.827,13.063,13.393,13.57,Healthy,0,0,0.23600000000000065,0.5660000000000007,0.7430000000000003,0.1769999999999996,-0.15300000000000047,-0.4175418987236067,-0.19999999999999574,-1.6673411574261157,-1.700476703469146,-0.19999999999999574,0,0.13778948524533685,0,0,13.84,1.013,0.00603,0,0
COMP_01463,Lot_A,9.479,9.673,10.09,10.367,Healthy,0,0,0.19400000000000084,0.6110000000000007,0.8880000000000017,0.277000000000001,-0.1399999999999988,0.8769556994940044,-0.6049999999999978,-0.890218573236308,-0.7273919955139614,0.8769556994940044,0,0.19078190339100876,0,0,10.4,0.921,0.00548,0,0
COMP_01464,Lot_B,12.718,12.927,13.531,13.822,Healthy,0,0,0.20899999999999963,0.8130000000000006,1.1039999999999992,0.2909999999999986,-0.3130000000000024,-0.2201299691207014,-0.47000000000000597,0.28058815594225744,-0.6174915403659129,0.28058815594225744,0,0.15920347086847314,0,0,13.751,1.033,0.00615,0,0
COMP_01465,Lot_C,11.543,11.884,12.277,12.659,Healthy,0,0,0.3410000000000011,0.734,1.1160000000000014,0.38200000000000145,-0.010999999999997456,1.5199070983653167,0.8000000000000007,0.2248302531588772,0.275496225701725,1.5199070983653167,0,0.16153396879779736,0,0,12.603,1.06,0.00631,0,0
COMP_01466,Lot_A,8.915,9.233,9.796,10.164,Healthy,0,0,0.3180000000000014,0.8810000000000002,1.2490000000000006,0.3680000000000003,-0.1949999999999985,0.6379999854036907,0.6350000000000078,1.0813698006183496,0.07494341771962691,1.0813698006183496,0,0.17235986802249575,0,0,10.03,1.115,0.00664,0,0
COMP_01467,Lot_C,9.141,9.442,9.864,9.935,Healthy,0,0,0.30100000000000016,0.7230000000000008,0.7940000000000005,0.07099999999999973,-0.35100000000000087,-1.2681245083330803,0.3999999999999915,-1.4205184176855534,-2.678963298202825,0.3999999999999915,0,0.1318228299889892,0,0,10.212,1.071,0.00638,0,0
COMP_01468,Lot_B,13.429,13.621,14.016,14.366,Healthy,0,0,0.19200000000000017,0.5869999999999997,0.9369999999999994,0.34999999999999964,-0.04499999999999993,0.20602911700620757,-0.6400000000000006,-0.6205314987184599,-0.05699921911071601,0.20602911700620757,0,0.162271167443995,0,0,14.275,0.846,0.00504,0,0
COMP_01469,Lot_C,8.602,8.863,9.275,9.537,Healthy,0,0,0.26099999999999923,0.673,0.9350000000000005,0.26200000000000045,-0.15000000000000036,-1.6754800808242554,-1.7763568394002505e-14,-0.7000396518810067,-0.8644881565122525,-1.7763568394002505e-14,0,0.1852326029304806,0,0,9.705,1.103,0.00657,0,0
COMP_01470,Lot_C,10.042,10.156,10.615,11.013,Healthy,0,0,0.11400000000000077,0.5730000000000004,0.9710000000000001,0.3979999999999997,-0.06099999999999994,-0.16478454063085196,-1.4700000000000024,-0.5160876265692097,0.42749414333023733,0.42749414333023733,0,0.1734782446361844,0,0,10.958,0.916,0.00545,0,0
COMP_01471,Lot_B,13.336,13.649,14.239,14.581,Healthy,0,0,0.31299999999999883,0.9030000000000005,1.2449999999999992,0.34199999999999875,-0.24800000000000288,0.37445596170709966,0.5699999999999861,1.0414137326318462,-0.13299817792498714,1.0414137326318462,0,0.13948581191223464,0,0,14.473,1.137,0.00677,0,0
